partition,params_str,mechanism,target_name,genuine_uuid,frames,locks,unlocks,transitions,locked_frames,pp_events,pp_locks,genuine_hours,false_locks_per_hour,frr_time,transitions_per_hour,pingpong_per_hour,pingpong_locks_per_hour,lockout_mean_frames,X_n_sequences,X_ania_median,X_ania_mean,X_first_lock_median,X_miss_rate,X_far_frame,X_fa_frames,X_impostor_frames,X_recovery_median,X_recovery_censored_rate,X_locked_at_switch_rate,X_locked_at_return_rate,M_n_sequences,M_ania_median,M_ania_mean,M_first_lock_median,M_miss_rate,M_far_frame,M_fa_frames,M_impostor_frames,M_recovery_median,M_recovery_censored_rate,M_locked_at_switch_rate,M_locked_at_return_rate
test,"k=3, theta=0.1192",majority_vote,primary,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,20,20,40,81,22,15,31.316666666666666,0.6386375731772219,0.04310803618946248,1.2772751463544438,0.7025013304949441,0.47897817988291647,4.05,16,1.0,1.75,1.0,0.0625,0.21145833333333333,49,412,1.0,0.0,0.125,0.9375,16,1.0,1.25,1.0,0.0,0.15833333333333333,26,412,1.0,0.0,0.0,1.0
test,"k=3, theta=0.1192",majority_vote,primary,B09E373F-8A54-44C8-895B-0039390B859F,1597,1,1,2,1,1,1,26.616666666666667,0.03757044458359424,0.0006261740763932373,0.07514088916718847,0.03757044458359424,0.03757044458359424,1.0,16,4.5,15.5625,4.0,0.3125,0.6166666666666667,279,412,0.0,0.0,0.0,0.5625,16,3.5,9.4375,3.5,0.1875,0.5302083333333333,212,412,1.0,0.0,0.0,0.5625
test,"k=3, theta=0.1192",majority_vote,primary,C48CE857-A0DD-4DDB-BEA5-3A25449B2153,937,0,0,0,0,0,0,15.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,2.0,9.625,2.0,0.3125,0.5020833333333333,162,412,0.5,0.0,0.0,0.5625,16,1.0,8.625,1.0,0.125,0.37083333333333335,187,412,1.0,0.0,0.0,0.75
test,"k=3, theta=0.1192",majority_vote,primary,D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,1212,6,6,12,14,5,5,20.2,0.297029702970297,0.01155115511551155,0.594059405940594,0.24752475247524752,0.24752475247524752,2.3333333333333335,16,1.0,2.8125,1.0,0.0625,0.3802083333333333,134,412,1.0,0.0,0.0,0.8125,16,3.0,5.3125,3.0,0.375,0.61875,173,412,0.0,0.0,0.0,0.4375
test,"k=3, theta=0.1192",majority_vote,primary,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3,657,15,15,30,99,19,12,10.95,1.3698630136986303,0.1506849315068493,2.7397260273972606,1.7351598173515983,1.0958904109589043,6.6,16,1.0,1.3125,1.0,0.0625,0.25416666666666665,90,412,1.0,0.0,0.1875,0.8125,16,1.5,6.8125,1.0,0.1875,0.39687500000000003,130,412,1.0,0.0,0.125,0.6875
test,"k=3, theta=0.1192",majority_vote,primary,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF,966,2,2,4,9,1,1,16.1,0.12422360248447203,0.009316770186335404,0.24844720496894407,0.06211180124223602,0.06211180124223602,4.5,16,1.0,1.6875,1.0,0.0,0.22916666666666666,67,412,1.0,0.0,0.0,0.9375,16,1.0,3.8125,1.0,0.0625,0.34479166666666666,148,412,1.0,0.0,0.1875,0.6875
test,"T=2, theta=0.1419",debounce,primary,11B5EC4D-4133-4289-B475-4E737182A406,1740,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,,16,1.0,4.25,1.0,0.1875,0.41875,129,412,1.0,0.0,0.0,0.6875,16,1.5,3.3125,1.5,0.0625,0.32916666666666666,136,412,1.0,0.0,0.0,0.8125
test,"T=2, theta=0.1419",debounce,primary,1538C99F-BA1E-4EFB-A949-6C7C47701B20,1281,2,2,4,77,1,1,21.35,0.09367681498829039,0.060109289617486336,0.18735362997658078,0.046838407494145196,0.046838407494145196,38.5,16,1.0,4.6875,1.0,0.0625,0.23020833333333332,97,412,1.0,0.0,0.0,0.875,16,1.0,1.25,1.0,0.125,0.234375,41,412,1.0,0.0,0.125,0.875
test,"T=2, theta=0.1419",debounce,primary,83CF687B-7CEC-434B-9FE8-00C3D5799BE6,1879,18,18,36,99,15,12,31.316666666666666,0.5747738158594997,0.05268759978712081,1.1495476317189994,0.47897817988291647,0.38318254390633316,5.5,16,1.0,1.6875,1.0,0.0625,0.19791666666666666,39,412,1.0,0.0,0.125,0.9375,16,1.0,1.25,1.0,0.0,0.15833333333333333,26,412,1.0,0.0,0.0,0.9375
test,"T=2, theta=0.1419",debounce,primary,B09E373F-8A54-44C8-895B-0039390B859F,1597,0,0,0,0,0,0,26.616666666666667,0.0,0.0,0.0,0.0,0.0,,16,4.0,12.375,4.0,0.3125,0.6083333333333334,271,412,0.0,0.0,0.0,0.5625,16,3.5,8.75,3.5,0.125,0.4510416666666667,200,412,1.0,0.0,0.0,0.625
