mechanism,chosen_params,calib_FAR,calib_FRR,target_FAR,tolerance,feasible_interval,n_candidates,n_feasible_candidates,feasible_operating_point_exists,constraint_satisfied,nearest_candidate_direction,achievable_min_FAR,achievable_max_FAR,enrolled_user
debounce,"{'theta': 0.8252600609887043, 'n': 2}",0.05,0.010763888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",320,34,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
margin_dual_threshold,"{'theta': 0.7860937164454752, 'margin': 0.1}",0.04722222222222222,0.00034722222222222224,0.05,0.01,"[0.04, 0.060000000000000005]",320,1,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
hysteresis,"{'theta': 0.8124883677647496, 'margin': 0.05, 'ttt_frames': 3}",0.05,0.016319444444444445,0.05,0.01,"[0.04, 0.060000000000000005]",960,100,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
trust_model,"{'theta': 0.8390291550344314, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.13020833333333334,0.05,0.01,"[0.04, 0.060000000000000005]",720,47,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
sprt,"{'A': 2, 'B': 16, 'mu_gen': 0.9222920802572534, 'sd_gen': 0.04653753310168143, 'mu_imp': 0.4228784741609281, 'sd_imp': 0.23976809866469934}",0.050694444444444445,0.0024305555555555556,0.05,0.01,"[0.04, 0.060000000000000005]",25,5,True,True,within_interval,0.004861111111111111,0.06458333333333334,61976C24-1C50-4355-9C49-AAE44A7D09F6
instantaneous,{'theta': 0.7967573403874838},0.049305555555555554,0.2152777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",80,14,True,True,within_interval,0.0,0.9694444444444444,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
moving_average,"{'theta': 0.7921455998164482, 'w': 3}",0.05,0.22465277777777778,0.05,0.01,"[0.04, 0.060000000000000005]",320,36,True,True,within_interval,0.0,0.9979166666666667,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
ewma,"{'theta': 0.7967573403874838, 'alpha': 0.2}",0.05,0.2534722222222222,0.05,0.01,"[0.04, 0.060000000000000005]",320,42,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
majority_vote,"{'theta': 0.8119494962446098, 'w': 3, 'k': 2}",0.050694444444444445,0.22118055555555555,0.05,0.01,"[0.04, 0.060000000000000005]",400,63,True,True,within_interval,0.0,0.9708333333333333,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
debounce,"{'theta': 0.841155039915782, 'n': 5}",0.05,0.3128472222222222,0.05,0.01,"[0.04, 0.060000000000000005]",320,33,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
margin_dual_threshold,"{'theta': 0.7836051745429761, 'margin': 0.05}",0.05138888888888889,0.21597222222222223,0.05,0.01,"[0.04, 0.060000000000000005]",320,14,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
hysteresis,"{'theta': 0.7967573403874838, 'margin': 0.1, 'ttt_frames': 3}",0.05,0.24895833333333334,0.05,0.01,"[0.04, 0.060000000000000005]",960,55,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
trust_model,"{'theta': 0.8651617598034915, 'gain': 0.3, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.049305555555555554,0.45729166666666665,0.05,0.01,"[0.04, 0.060000000000000005]",720,28,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.8637531252741469, 'sd_gen': 0.09330547257980165, 'mu_imp': 0.40990949498494017, 'sd_imp': 0.23671893566453703}",0.15208333333333332,0.11388888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.15208333333333332,0.18125,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
instantaneous,{'theta': 0.8791108051918868},0.049305555555555554,0.4996527777777778,0.05,0.01,"[0.04, 0.060000000000000005]",80,18,True,True,within_interval,0.001388888888888889,0.9694444444444444,7CE37510-56D0-4120-A1CF-0E23351428D2
moving_average,"{'theta': 0.8591321571051302, 'w': 3}",0.05,0.45625,0.05,0.01,"[0.04, 0.060000000000000005]",320,64,True,True,within_interval,0.0,0.9972222222222222,7CE37510-56D0-4120-A1CF-0E23351428D2
ewma,"{'theta': 0.8548466033601168, 'alpha': 0.2}",0.05,0.48194444444444445,0.05,0.01,"[0.04, 0.060000000000000005]",320,63,True,True,within_interval,0.0,0.9958333333333333,7CE37510-56D0-4120-A1CF-0E23351428D2
majority_vote,"{'theta': 0.8357973520818115, 'w': 5, 'k': 4}",0.05,0.4576388888888889,0.05,0.01,"[0.04, 0.060000000000000005]",400,79,True,True,within_interval,0.0006944444444444445,0.9798611111111111,7CE37510-56D0-4120-A1CF-0E23351428D2
debounce,"{'theta': 0.8918112603247744, 'n': 2}",0.049305555555555554,0.5618055555555556,0.05,0.01,"[0.04, 0.060000000000000005]",320,48,True,True,within_interval,0.0006944444444444445,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
margin_dual_threshold,"{'theta': 0.8655932179580828, 'margin': 0.1}",0.05,0.5072916666666667,0.05,0.01,"[0.04, 0.060000000000000005]",320,34,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
hysteresis,"{'theta': 0.843934511434512, 'margin': 0.2, 'ttt_frames': 2}",0.050694444444444445,0.43506944444444445,0.05,0.01,"[0.04, 0.060000000000000005]",960,62,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
trust_model,"{'theta': 0.840622576838793, 'gain': 0.3, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.3798611111111111,0.05,0.01,"[0.04, 0.060000000000000005]",720,71,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.8648071952865027, 'sd_gen': 0.10034639021589169, 'mu_imp': 0.44753843793117437, 'sd_imp': 0.20824835630527533}",0.10625,0.11875,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.10625,0.17222222222222222,7CE37510-56D0-4120-A1CF-0E23351428D2
instantaneous,{'theta': 0.9537490921096072},0.049305555555555554,0.0020833333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",80,13,True,True,within_interval,0.0,0.9708333333333333,7D9BB102-A612-4E2A-8E22-3159752F55D8
moving_average,"{'theta': 0.9509854737537141, 'w': 3}",0.050694444444444445,0.014930555555555556,0.05,0.01,"[0.04, 0.060000000000000005]",320,77,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
ewma,"{'theta': 0.9474915813799935, 'alpha': 0.5}",0.050694444444444445,0.023958333333333335,0.05,0.01,"[0.04, 0.060000000000000005]",320,118,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
majority_vote,"{'theta': 0.9603550676791021, 'w': 3, 'k': 2}",0.05,0.007638888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",400,45,True,True,within_interval,0.0006944444444444445,0.9944444444444445,7D9BB102-A612-4E2A-8E22-3159752F55D8
debounce,"{'theta': 0.9778047317596567, 'n': 5}",0.050694444444444445,0.29583333333333334,0.05,0.01,"[0.04, 0.060000000000000005]",320,29,True,True,within_interval,0.0020833333333333333,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
margin_dual_threshold,"{'theta': 0.9623558930340046, 'margin': 0.2}",0.05,0.4791666666666667,0.05,0.01,"[0.04, 0.060000000000000005]",320,175,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
hysteresis,"{'theta': 0.9786480686695279, 'margin': 0.05, 'ttt_frames': 2}",0.05763888888888889,0.4791666666666667,0.05,0.01,"[0.04, 0.060000000000000005]",960,10,True,True,within_interval,0.014583333333333334,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
trust_model,"{'theta': 0.980793991416309, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.050694444444444445,0.4791666666666667,0.05,0.01,"[0.04, 0.060000000000000005]",720,61,True,True,within_interval,0.001388888888888889,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
sprt,"{'A': 1, 'B': 4, 'mu_gen': 0.9798235202074391, 'sd_gen': 0.007000116875024002, 'mu_imp': 0.520140304601812, 'sd_imp': 0.3113554872997973}",0.04583333333333333,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",25,21,True,True,within_interval,0.034027777777777775,0.04583333333333333,7D9BB102-A612-4E2A-8E22-3159752F55D8
instantaneous,{'theta': 0.79839453773759},0.05,0.0020833333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",80,13,True,True,within_interval,0.0,0.9694444444444444,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
moving_average,"{'theta': 0.7959867701960339, 'w': 5}",0.05,0.022222222222222223,0.05,0.01,"[0.04, 0.060000000000000005]",320,43,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
ewma,"{'theta': 0.7956264993541243, 'alpha': 0.2}",0.05,0.043055555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",320,37,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
majority_vote,"{'theta': 0.7981124817238492, 'w': 10, 'k': 8}",0.05,0.05555555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",400,68,True,True,within_interval,0.0,0.9770833333333333,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
debounce,"{'theta': 0.8026597300097946, 'n': 2}",0.05,0.00798611111111111,0.05,0.01,"[0.04, 0.060000000000000005]",320,28,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
margin_dual_threshold,"{'theta': 0.780194330489588, 'margin': 0.1}",0.049305555555555554,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",320,15,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
hysteresis,"{'theta': 0.791393529887717, 'margin': 0.05, 'ttt_frames': 2}",0.05,0.008333333333333333,0.05,0.01,"[0.04, 0.060000000000000005]",960,69,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
trust_model,"{'theta': 0.9236021406163499, 'gain': 0.3, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.049305555555555554,0.5965277777777778,0.05,0.01,"[0.04, 0.060000000000000005]",720,35,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
sprt,"{'A': 8, 'B': 16, 'mu_gen': 0.9076884188349633, 'sd_gen': 0.04771916743741587, 'mu_imp': 0.4414348434520514, 'sd_imp': 0.2654316035306911}",0.049305555555555554,0.027430555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",25,11,True,True,within_interval,0.0125,0.05694444444444444,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
instantaneous,{'theta': 0.8227564807762828},0.049305555555555554,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",72,9,True,True,within_interval,0.0,0.9694444444444444,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
moving_average,"{'theta': 0.8209049110039209, 'w': 10}",0.05,0.05659722222222222,0.05,0.01,"[0.04, 0.060000000000000005]",288,46,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
ewma,"{'theta': 0.8137248596654536, 'alpha': 0.2}",0.05,0.05451388888888889,0.05,0.01,"[0.04, 0.060000000000000005]",288,50,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
majority_vote,"{'theta': 0.8559345067840117, 'w': 10, 'k': 6}",0.05,0.18645833333333334,0.05,0.01,"[0.04, 0.060000000000000005]",360,38,True,True,within_interval,0.0,0.975,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
debounce,"{'theta': 0.868995232856619, 'n': 5}",0.05,0.24305555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",288,20,True,True,within_interval,0.0,0.9861111111111112,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
margin_dual_threshold,"{'theta': 0.7474189952328566, 'margin': 0.2}",0.04722222222222222,0.0024305555555555556,0.05,0.01,"[0.04, 0.060000000000000005]",288,11,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
hysteresis,"{'theta': 0.8998880546387973, 'margin': 0.1, 'ttt_frames': 5}",0.050694444444444445,0.45625,0.05,0.01,"[0.04, 0.060000000000000005]",864,87,True,True,within_interval,0.002777777777777778,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
trust_model,"{'theta': 0.8257432434910158, 'gain': 0.3, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.13576388888888888,0.05,0.01,"[0.04, 0.060000000000000005]",648,64,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
sprt,"{'A': 8, 'B': 4, 'mu_gen': 0.9141794503524426, 'sd_gen': 0.04973947566690963, 'mu_imp': 0.3853044910972579, 'sd_imp': 0.263457380818281}",0.05,0.016319444444444445,0.05,0.01,"[0.04, 0.060000000000000005]",25,7,True,True,within_interval,0.02638888888888889,0.08125,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
instantaneous,{'theta': 0.8593041092822753},0.049305555555555554,0.2690972222222222,0.05,0.01,"[0.04, 0.060000000000000005]",80,14,True,True,within_interval,0.0,0.9694444444444444,9759096F-1119-4E19-A0AD-6F16989C7E1C
moving_average,"{'theta': 0.8562778524241407, 'w': 3}",0.05,0.29270833333333335,0.05,0.01,"[0.04, 0.060000000000000005]",320,45,True,True,within_interval,0.0,0.9993055555555556,9759096F-1119-4E19-A0AD-6F16989C7E1C
ewma,"{'theta': 0.8634363453140745, 'alpha': 0.1}",0.05,0.41180555555555554,0.05,0.01,"[0.04, 0.060000000000000005]",320,44,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
majority_vote,"{'theta': 0.861686121374986, 'w': 3, 'k': 2}",0.05,0.2795138888888889,0.05,0.01,"[0.04, 0.060000000000000005]",400,57,True,True,within_interval,0.0,0.9847222222222223,9759096F-1119-4E19-A0AD-6F16989C7E1C
debounce,"{'theta': 0.973230576783115, 'n': 10}",0.05,0.7413194444444444,0.05,0.01,"[0.04, 0.060000000000000005]",320,39,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
margin_dual_threshold,"{'theta': 0.8420372725618631, 'margin': 0.05}",0.04791666666666667,0.25243055555555555,0.05,0.01,"[0.04, 0.060000000000000005]",320,26,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
hysteresis,"{'theta': 0.9979075691411936, 'margin': 0.05, 'ttt_frames': 10}",0.05,0.7413194444444444,0.05,0.01,"[0.04, 0.060000000000000005]",960,63,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
trust_model,"{'theta': 0.8597161572052402, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.3784722222222222,0.05,0.01,"[0.04, 0.060000000000000005]",720,61,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.887660659772764, 'sd_gen': 0.0898039584329008, 'mu_imp': 0.47804609160197314, 'sd_imp': 0.2649974344473558}",0.1638888888888889,0.14583333333333334,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.1638888888888889,0.2465277777777778,9759096F-1119-4E19-A0AD-6F16989C7E1C
instantaneous,{'theta': 0.7681265429276767},0.05,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",78,12,True,True,within_interval,0.0,0.9701388888888889,9DC38D04-E82E-4F29-AB52-B476535226F2
moving_average,"{'theta': 0.7639091017787186, 'w': 3}",0.05,0.009722222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",312,38,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
ewma,"{'theta': 0.760263326323489, 'alpha': 0.5}",0.05,0.006944444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",312,31,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
majority_vote,"{'theta': 0.7501486133871615, 'w': 5, 'k': 4}",0.050694444444444445,0.022916666666666665,0.05,0.01,"[0.04, 0.060000000000000005]",390,63,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
debounce,"{'theta': 0.7641435916191334, 'n': 2}",0.050694444444444445,0.007638888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",312,20,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
margin_dual_threshold,"{'theta': 0.7519228307579776, 'margin': 0.4}",0.05277777777777778,0.11527777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",312,34,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
hysteresis,"{'theta': 0.9881653378440157, 'margin': 0.05, 'ttt_frames': 10}",0.050694444444444445,0.7149305555555555,0.05,0.01,"[0.04, 0.060000000000000005]",936,110,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
trust_model,"{'theta': 0.7698637652006949, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.050694444444444445,0.03090277777777778,0.05,0.01,"[0.04, 0.060000000000000005]",702,59,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9283328190241077, 'sd_gen': 0.049476581138782595, 'mu_imp': 0.4217360412666484, 'sd_imp': 0.2365967628761124}",0.011111111111111112,0.04375,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,below_interval,0.001388888888888889,0.011111111111111112,9DC38D04-E82E-4F29-AB52-B476535226F2
instantaneous,{'theta': 0.8794083072100314},0.050694444444444445,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",67,5,True,True,within_interval,0.0,0.9930555555555556,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
moving_average,"{'theta': 0.8795062695924765, 'w': 3}",0.050694444444444445,0.013888888888888888,0.05,0.01,"[0.04, 0.060000000000000005]",268,29,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
ewma,"{'theta': 0.8789221123703882, 'alpha': 0.5}",0.050694444444444445,0.019444444444444445,0.05,0.01,"[0.04, 0.060000000000000005]",268,49,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
majority_vote,"{'theta': 0.8805289968652037, 'w': 5, 'k': 3}",0.050694444444444445,0.01840277777777778,0.05,0.01,"[0.04, 0.060000000000000005]",335,39,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
debounce,"{'theta': 0.880081082710393, 'n': 2}",0.05,0.011111111111111112,0.05,0.01,"[0.04, 0.060000000000000005]",268,21,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
margin_dual_threshold,"{'theta': 0.8687931034482759, 'margin': 0.2}",0.04097222222222222,0.14305555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",268,3,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
hysteresis,"{'theta': 0.8955721003134797, 'margin': 0.05, 'ttt_frames': 2}",0.05138888888888889,0.08993055555555556,0.05,0.01,"[0.04, 0.060000000000000005]",804,118,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
trust_model,"{'theta': 0.8772531347962382, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.1375,0.05,0.01,"[0.04, 0.060000000000000005]",603,60,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.9350901594065658, 'sd_gen': 0.032933984738250634, 'mu_imp': 0.5672567539620341, 'sd_imp': 0.23100027401745882}",0.06111111111111111,0.043402777777777776,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.06111111111111111,0.08263888888888889,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
instantaneous,{'theta': 0.7957267561075635},0.049305555555555554,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",80,13,True,True,within_interval,0.0,0.9694444444444444,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
moving_average,"{'theta': 0.8143132286601441, 'w': 10}",0.05,0.058680555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",320,34,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
ewma,"{'theta': 0.7835930634483567, 'alpha': 0.3}",0.050694444444444445,0.028125,0.05,0.01,"[0.04, 0.060000000000000005]",320,37,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
majority_vote,"{'theta': 0.8115547190813756, 'w': 3, 'k': 2}",0.049305555555555554,0.007638888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",400,40,True,True,within_interval,0.0,0.9916666666666667,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
debounce,"{'theta': 0.8098315659968364, 'n': 2}",0.049305555555555554,0.007638888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",320,30,True,True,within_interval,0.0,0.9958333333333333,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
margin_dual_threshold,"{'theta': 0.791068018044408, 'margin': 0.1}",0.05,0.0,0.05,0.01,"[0.04, 0.060000000000000005]",320,28,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
hysteresis,"{'theta': 0.9239373952779892, 'margin': 0.1, 'ttt_frames': 5}",0.050694444444444445,0.46076388888888886,0.05,0.01,"[0.04, 0.060000000000000005]",960,83,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
trust_model,"{'theta': 0.9193640517897944, 'gain': 0.3, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.46284722222222224,0.05,0.01,"[0.04, 0.060000000000000005]",720,47,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
sprt,"{'A': 1, 'B': 16, 'mu_gen': 0.9213061029660659, 'sd_gen': 0.03800423115832477, 'mu_imp': 0.34168451700939323, 'sd_imp': 0.24255002688144064}",0.049305555555555554,0.0006944444444444445,0.05,0.01,"[0.04, 0.060000000000000005]",25,5,True,True,within_interval,0.00625,0.049305555555555554,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
instantaneous,{'theta': 0.8017757381415986},0.049305555555555554,0.002777777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",80,13,True,True,within_interval,0.0,0.9694444444444444,B09E373F-8A54-44C8-895B-0039390B859F
moving_average,"{'theta': 0.7942619307858793, 'w': 5}",0.05,0.026041666666666668,0.05,0.01,"[0.04, 0.060000000000000005]",320,44,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
ewma,"{'theta': 0.8133057306859885, 'alpha': 0.1}",0.05,0.11215277777777778,0.05,0.01,"[0.04, 0.060000000000000005]",320,54,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
majority_vote,"{'theta': 0.8170697280511904, 'w': 5, 'k': 3}",0.05,0.016666666666666666,0.05,0.01,"[0.04, 0.060000000000000005]",400,61,True,True,within_interval,0.0,0.98125,B09E373F-8A54-44C8-895B-0039390B859F
debounce,"{'theta': 0.8023277428321184, 'n': 2}",0.050694444444444445,0.00798611111111111,0.05,0.01,"[0.04, 0.060000000000000005]",320,29,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
margin_dual_threshold,"{'theta': 0.7921028439895478, 'margin': 0.05}",0.05138888888888889,0.002777777777777778,0.05,0.01,"[0.04, 0.060000000000000005]",320,32,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
hysteresis,"{'theta': 0.8383363131645808, 'margin': 0.05, 'ttt_frames': 3}",0.05,0.052083333333333336,0.05,0.01,"[0.04, 0.060000000000000005]",960,49,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
trust_model,"{'theta': 0.9099443775289356, 'gain': 0.1, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.05,0.49895833333333334,0.05,0.01,"[0.04, 0.060000000000000005]",720,32,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
sprt,"{'A': 4, 'B': 8, 'mu_gen': 0.9171170394069613, 'sd_gen': 0.05103436955237829, 'mu_imp': 0.41823114341875517, 'sd_imp': 0.23939924368701773}",0.05,0.017013888888888887,0.05,0.01,"[0.04, 0.060000000000000005]",25,7,True,True,within_interval,0.02013888888888889,0.07569444444444444,B09E373F-8A54-44C8-895B-0039390B859F
instantaneous,{'theta': 0.8578622327790973},0.04375,0.05138888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",46,1,True,True,within_interval,0.0,0.9694444444444444,B9724848-C7E2-45F4-9B3F-A1F38D864495
moving_average,"{'theta': 0.8580522565320665, 'w': 10}",0.05,0.10625,0.05,0.01,"[0.04, 0.060000000000000005]",184,11,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
ewma,"{'theta': 0.8577672209026128, 'alpha': 0.5}",0.049305555555555554,0.06597222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",184,8,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
majority_vote,"{'theta': 0.8578622327790973, 'w': 3, 'k': 2}",0.050694444444444445,0.05625,0.05,0.01,"[0.04, 0.060000000000000005]",230,20,True,True,within_interval,0.0,0.9833333333333333,B9724848-C7E2-45F4-9B3F-A1F38D864495
debounce,"{'theta': 0.8578622327790973, 'n': 2}",0.05,0.05625,0.05,0.01,"[0.04, 0.060000000000000005]",184,17,True,True,within_interval,0.0,0.9951388888888889,B9724848-C7E2-45F4-9B3F-A1F38D864495
margin_dual_threshold,"{'theta': 0.8718289786223278, 'margin': 0.05}",0.05,0.06631944444444444,0.05,0.01,"[0.04, 0.060000000000000005]",184,8,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
hysteresis,"{'theta': 0.9037529691211401, 'margin': 0.05, 'ttt_frames': 5}",0.052083333333333336,0.36354166666666665,0.05,0.01,"[0.04, 0.060000000000000005]",552,21,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
trust_model,"{'theta': 0.9245605700712589, 'gain': 0.3, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.050694444444444445,0.5024305555555556,0.05,0.01,"[0.04, 0.060000000000000005]",414,10,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
