target_name,outcome,mechanism,avg_rank,n_users,nemenyi_cd,friedman_p
sensitivity_2,first_lock,moving_average,5.0606060606060606,33,2.091186169504804,2.7706366684166854e-09
sensitivity_2,first_lock,ewma,5.712121212121212,33,2.091186169504804,2.7706366684166854e-09
sensitivity_2,first_lock,majority_vote,4.409090909090909,33,2.091186169504804,2.7706366684166854e-09
sensitivity_2,first_lock,debounce,5.242424242424242,33,2.091186169504804,2.7706366684166854e-09
sensitivity_2,first_lock,margin,3.606060606060606,33,2.091186169504804,2.7706366684166854e-09
sensitivity_2,first_lock,hysteresis,4.424242424242424,33,2.091186169504804,2.7706366684166854e-09
sensitivity_2,first_lock,trust,7.181818181818182,33,2.091186169504804,2.7706366684166854e-09
sensitivity_2,first_lock,sprt,5.712121212121212,33,2.091186169504804,2.7706366684166854e-09
sensitivity_2,recovery,threshold,3.5454545454545454,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,recovery,moving_average,3.5454545454545454,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,recovery,ewma,3.5454545454545454,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,recovery,majority_vote,5.333333333333333,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,recovery,debounce,5.575757575757576,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,recovery,margin,3.5454545454545454,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,recovery,hysteresis,7.121212121212121,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,recovery,trust,5.787878787878788,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,recovery,sprt,7.0,33,2.091186169504804,1.5465645644494567e-25
sensitivity_2,miss_rate,threshold,6.833333333333333,33,2.091186169504804,4.402251023813559e-21
sensitivity_2,miss_rate,moving_average,6.53030303030303,33,2.091186169504804,4.402251023813559e-21
sensitivity_2,miss_rate,ewma,6.196969696969697,33,2.091186169504804,4.402251023813559e-21
sensitivity_2,miss_rate,majority_vote,4.136363636363637,33,2.091186169504804,4.402251023813559e-21
sensitivity_2,miss_rate,debounce,4.363636363636363,33,2.091186169504804,4.402251023813559e-21
sensitivity_2,miss_rate,margin,4.7272727272727275,33,2.091186169504804,4.402251023813559e-21
sensitivity_2,miss_rate,hysteresis,3.196969696969697,33,2.091186169504804,4.402251023813559e-21
