genuine_uuid,n_train_genuine,n_train_impostor,n_train_impostor_users,n_features_used,platt_coef,platt_intercept,val_eer,val_auc,val_far_at_0.5,val_frr_at_0.5,val_brier_balanced,val_genuine_frac_p_le_0.4,val_genuine_frac_band_0.4_0.6,val_impostor_frac_p_ge_0.6,val_impostor_frac_band_0.4_0.6,val_genuine_median_p,val_impostor_median_p,val_n_genuine,val_n_impostor,val_eer_raw,test_eer,test_auc,test_far_at_0.5,test_frr_at_0.5,test_brier_balanced,test_genuine_frac_p_le_0.4,test_genuine_frac_band_0.4_0.6,test_impostor_frac_p_ge_0.6,test_impostor_frac_band_0.4_0.6,test_genuine_median_p,test_impostor_median_p,test_n_genuine,test_n_impostor,test_eer_raw,val_frac_within_90s_of_train,test_frac_within_90s_of_train,test_transitions_at_0.5,test_transitions_per_hour_at_0.5,fit_seconds
59818CD2-24D7-4D32-B133-24C2FE3801E5,3568,28000,28,52,0.740216067393374,1.5944311651369065,0.08667795821444964,0.9749236866668052,0.10400179603749228,0.07191780821917808,0.06281509314205877,0.053082191780821915,0.04965753424657534,0.08205646292866364,0.04518156816523545,0.9742891200569384,0.013373429783612384,1168,17817,0.08667795821444964,0.08648761288930015,0.978308606567729,0.19164946394086702,0.03189655172413793,0.07555234276214415,0.02327586206896552,0.02586206896551724,0.15469134980355598,0.07338349870147166,0.9991672775572499,0.05220971316051622,1160,15017,0.08648761288930015,0.0,0.0,44,2.2758620689655173,2.25
59EEFAE0-DEB0-4FFF-9250-54D2A03D0CF2,4525,28000,28,52,0.874575855665688,0.7151594619319438,0.024819993745848132,0.9973681718170372,0.020142821965033243,0.029014844804318488,0.018856674795090983,0.023616734143049933,0.01349527665317139,0.014380694410243783,0.014626939177542478,0.9998541321343588,0.0009950900214807498,1482,20305,0.024819993745848132,0.11026418805585733,0.9692755406832564,0.10175809156985774,0.11689189189189189,0.08503998646030925,0.10743243243243243,0.02027027027027027,0.0898304031807169,0.023606883270174565,0.9997782198804188,0.005120542480839158,1480,16097,0.11026418805585733,0.0,0.0,81,3.2837837837837838,2.1
5EF64122-B513-46AE-BCF1-E62AAC285D2C,2346,28000,28,52,1.4290416217001287,4.898409780289646,0.03730103337579686,0.9948906941911289,0.03456761861157214,0.035856573705179286,0.02714351175871386,0.03054448871181939,0.0199203187250996,0.026555256681737537,0.0195730555714531,0.9999990227231285,0.002153889692624256,753,17473,0.03730103337579686,0.03559219891005423,0.9943840926202209,0.03634368342908786,0.033156498673740056,0.026651820225408247,0.027851458885941646,0.011936339522546418,0.02711251694532309,0.01923697630882448,0.999990915584188,0.0013706526888438947,754,15491,0.03559219891005423,0.0,0.0,20,1.5915119363395225,1.26
61359772-D8D8-480D-B623-7C636EAD0C81,3647,28000,28,52,1.7092937156462678,2.670519171368299,0.0007504288164665523,0.9999848270500461,0.0015008576329331046,0.0,0.0007325306631461807,0.0,0.0,0.0015008576329331046,0.0,0.9999999967085251,1.5661282400764256e-07,1187,18656,0.0007504288164665523,0.0007062978222483814,0.9999647645128024,0.0014125956444967628,0.0016863406408094434,0.001602065536089665,0.0016863406408094434,0.0016863406408094434,0.0014125956444967628,0.0,0.999999993330144,1.8581688775278056e-07,1186,16990,0.0007062978222483814,0.0,0.0,4,0.20236087689713322,2.27
61976C24-1C50-4355-9C49-AAE44A7D09F6,5238,28000,28,52,0.9807301308987361,1.194387189027975,0.04590723795362858,0.9940361832400506,0.04819432779895342,0.0448456610366919,0.03177216071158229,0.033197437390797904,0.027373325567850902,0.0367594805866012,0.024549389495445443,0.9998633336937959,0.002069799936640416,1717,15479,0.04590723795362858,0.07513731449348998,0.9664573405799607,0.14624547968517337,0.0128130460104834,0.06404146391436942,0.008153756552125802,0.007571345369831101,0.12874920229738354,0.03525845564773453,0.9998853438410432,0.001218292044294647,1717,18804,0.07513731449348998,0.0,0.0,36,1.2580081537565522,2.08
665514DE-49DC-421F-8DCB-145D0B2609AD,5500,28000,28,52,1.0262155252930947,0.7646045043622992,0.015618789627828929,0.9989036455453735,0.015760441292356184,0.01552967276760954,0.01164035765910472,0.011092623405435386,0.00887409872434831,0.011662726556343577,0.008983451536643027,0.9999640689909551,0.00017546157883041225,1803,19035,0.015618789627828929,0.023919197329644457,0.9971955300212677,0.018744200433034333,0.03492239467849224,0.020163178556408753,0.026607538802660754,0.020509977827051,0.015712960098979278,0.0069285493349829875,0.9992958145821892,0.00019237346969190586,1804,16165,0.023919197329644457,0.0,0.0,102,3.3924611973392462,2.43
74B86067-5D4B-43CF-82CF-341B76BEA0F4,4378,28000,28,52,0.6265040508805351,1.3389007457758286,0.07600258631173226,0.9848263232043453,0.05985740341568562,0.08932309839497557,0.0514807945598634,0.07466852756454989,0.03210048848569435,0.04537666500856685,0.03227767644945559,0.9992193682041419,0.018503259715050718,1433,18093,0.07600258631173226,0.016008158766359713,0.9988069151556185,0.06533185020393029,0.0041928721174004195,0.023659500224695037,0.0041928721174004195,0.0020964360587002098,0.04575454208379681,0.03670745272525028,0.9991572373325072,0.016828817175399427,1431,13485,0.016008158766359713,0.0,0.0,10,0.4192872117400419,1.75
78A91A4E-4A51-4065-BDA7-94755F0BB3BB,7197,28000,28,52,1.0254851049362008,-0.1686795333371197,0.07080731908364553,0.981873352430853,0.08291424887169568,0.06118143459915612,0.05253668665983094,0.04556962025316456,0.03164556962025317,0.06563507414571244,0.03720180528691167,0.9844782126251874,0.006508552657322524,2370,15510,0.07080731908364553,0.08221304207215296,0.9784637034459669,0.10229422894985808,0.06706031210459722,0.05939135207525913,0.05525094896668072,0.029523407844791228,0.0744441816461684,0.05747398297067171,0.9878595708195498,0.012047293296908335,2371,16912,0.08221304207215296,0.0,0.0,152,3.8464782792070857,2.3
797D145F-3858-4A7F-A7C2-A4EB721E133C,2155,28000,28,52,1.1782107290051291,0.34556898069830055,0.014151193366569618,0.9990129200975776,0.01763826606875934,0.011560693641618497,0.012196380835394796,0.011560693641618497,0.002890173410404624,0.013801694070752367,0.008520179372197309,0.9998558391178574,0.00015775373582780478,692,20070,0.014151193366569618,0.019117844721853523,0.9975722846098273,0.020313891362422083,0.015965166908563134,0.01592493547000905,0.013062409288824383,0.008708272859216255,0.016918967052537846,0.007290739091718611,0.9994385234404813,0.0001044231159960315,689,17968,0.019117844721853523,0.0,0.0,22,1.9158200290275764,1.6
7CE37510-56D0-4120-A1CF-0E23351428D2,5856,28000,28,52,1.2289221247048536,0.8028869112825825,0.06089629813173309,0.988043004031997,0.06890862328335032,0.047321892875715026,0.04137979213573692,0.029121164846593862,0.039521580863234526,0.05551511622264279,0.028242830106274566,0.9935107052481106,0.0013511540064315678,1923,20607,0.06089629813173309,0.04514505647492276,0.9927754613397259,0.050767706785537395,0.04158004158004158,0.032927477953847095,0.032224532224532226,0.018191268191268192,0.03900445765230312,0.025507677067855374,0.9975795878978166,0.0005366400285948317,1924,16152,0.04514505647492276,0.0,0.0,88,2.744282744282744,2.34
