enrolled_user,mechanism,FAR,FRR,n_transitions,excess_transitions,fewer_than_2_transitions,transition_rate_per_100,n_flip_events,detection_failure,recovery_failure,detection_latency_frames,recovery_latency_frames,detection_latency_censored,recovery_latency_censored,lockout_fraction_during_genuine
24E40C4C-A349-4F9F-93AB-01D00FB994AF,ewma,0.0,0.013888888888888888,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.013888888888888888
24E40C4C-A349-4F9F-93AB-01D00FB994AF,hysteresis,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
24E40C4C-A349-4F9F-93AB-01D00FB994AF,instantaneous,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,majority_vote,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
24E40C4C-A349-4F9F-93AB-01D00FB994AF,margin_dual_threshold,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,moving_average,0.005555555555555556,0.012499999999999999,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.3333333333333333,1.5,0.3333333333333333,1.5,0.012499999999999999
24E40C4C-A349-4F9F-93AB-01D00FB994AF,trust_model,0.036111111111111115,0.3444444444444444,1.5,0.0,0.5,0.8379888268156425,0.0,0.0,0.5,2.1666666666666665,22.666666666666668,2.1666666666666665,41.333333333333336,0.3444444444444444
24E40C4C-A349-4F9F-93AB-01D00FB994AF,trust_model_single,0.011111111111111112,0.03333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.6666666666666666,4.0,0.6666666666666666,4.0,0.03333333333333333
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,debounce,0.17500000000000002,0.016666666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,10.5,2.0,10.5,2.0,0.016666666666666666
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,ewma,0.17777777777777778,0.006944444444444444,2.0,0.0,0.0,1.1173184357541899,0.3333333333333333,0.16666666666666666,0.0,1.0,0.8333333333333334,10.833333333333334,0.8333333333333334,0.006944444444444444
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,hysteresis,0.06666666666666667,0.15,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.0,0.0,0.16666666666666666,4.0,4.4,4.0,13.666666666666666,0.15
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,instantaneous,0.15833333333333333,0.0,3.0,1.0,0.0,1.675977653631285,1.5,0.16666666666666666,0.0,0.0,0.0,10.0,0.0,0.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,majority_vote,0.17500000000000002,0.013888888888888888,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,10.5,1.6666666666666667,10.5,1.6666666666666667,0.013888888888888888
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,margin_dual_threshold,0.2111111111111111,0.0,1.6666666666666667,0.0,0.16666666666666666,0.931098696461825,0.0,0.16666666666666666,0.0,3.2,0.0,12.666666666666666,0.0,0.0
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,moving_average,0.16111111111111112,0.008333333333333333,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,1.1666666666666667,0.0,0.0,9.0,1.0,9.0,1.0,0.008333333333333333
