enrolled_user,mechanism,FAR,FRR,n_transitions,excess_transitions,fewer_than_2_transitions,transition_rate_per_100,n_flip_events,detection_failure,recovery_failure,detection_latency_frames,recovery_latency_frames,detection_latency_censored,recovery_latency_censored,lockout_fraction_during_genuine
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,trust_model_single,0.03888888888888889,0.022222222222222223,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.6666666666666665,0.022222222222222223
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,ewma,0.006666666666666666,0.006666666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.4,0.8,0.4,0.8,0.006666666666666666
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,hysteresis,0.016666666666666666,0.07833333333333334,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,9.4,1.0,9.4,0.07833333333333334
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,instantaneous,0.0,0.0016666666666666666,2.4,0.4,0.0,1.3407821229050279,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666666
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,majority_vote,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,margin_dual_threshold,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,moving_average,0.01,0.01,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.6,1.2,0.6,1.2,0.01
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,sprt,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,trust_model,0.056666666666666664,0.11000000000000001,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,3.4,13.2,3.4,13.2,0.11000000000000001
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,trust_model_single,0.06333333333333332,0.13166666666666665,2.4,0.4,0.0,1.3407821229050279,0.6,0.0,0.0,3.8,16.0,3.8,16.0,0.13166666666666665
5EF64122-B513-46AE-BCF1-E62AAC285D2C,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5EF64122-B513-46AE-BCF1-E62AAC285D2C,ewma,0.0,0.02361111111111111,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,2.8333333333333335,0.02361111111111111
5EF64122-B513-46AE-BCF1-E62AAC285D2C,hysteresis,0.03333333333333333,0.022222222222222223,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,2.6666666666666665,2.0,2.6666666666666665,0.022222222222222223
5EF64122-B513-46AE-BCF1-E62AAC285D2C,instantaneous,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,majority_vote,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5EF64122-B513-46AE-BCF1-E62AAC285D2C,moving_average,0.0,0.015277777777777777,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,1.8333333333333333,0.015277777777777777
5EF64122-B513-46AE-BCF1-E62AAC285D2C,sprt,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5EF64122-B513-46AE-BCF1-E62AAC285D2C,trust_model,0.008333333333333333,0.08194444444444444,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.5,9.833333333333334,0.5,9.833333333333334,0.08194444444444444
5EF64122-B513-46AE-BCF1-E62AAC285D2C,trust_model_single,0.027777777777777776,0.0861111111111111,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.6666666666666667,10.333333333333334,1.6666666666666667,10.333333333333334,0.0861111111111111
61976C24-1C50-4355-9C49-AAE44A7D09F6,debounce,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
61976C24-1C50-4355-9C49-AAE44A7D09F6,ewma,0.0,0.012499999999999999,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.012499999999999999
61976C24-1C50-4355-9C49-AAE44A7D09F6,hysteresis,0.03333333333333333,0.016666666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.016666666666666666
61976C24-1C50-4355-9C49-AAE44A7D09F6,instantaneous,0.0,0.001388888888888889,2.3333333333333335,0.3333333333333333,0.0,1.303538175046555,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889
