mechanism,chosen_params,calib_FAR,calib_FRR,target_FAR,tolerance,feasible_interval,n_candidates,n_feasible_candidates,feasible_operating_point_exists,constraint_satisfied,nearest_candidate_direction,achievable_min_FAR,achievable_max_FAR,enrolled_user
majority_vote,"{'theta': 0.8413864192758664, 'w': 3, 'k': 2}",0.0694444444444444,0.0083333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",380,42,True,True,within_interval,0.0,0.9944444444444444,61976C24-1C50-4355-9C49-AAE44A7D09F6
debounce,"{'theta': 0.8407331529442083, 'n': 2}",0.0666666666666666,0.0083333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",304,22,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
margin_dual_threshold,"{'theta': 0.8477485719194261, 'margin': 0.05}",0.0611111111111111,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",304,8,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
hysteresis,"{'theta': 0.8397264098269123, 'margin': 0.05, 'ttt_frames': 2}",0.0694444444444444,0.0111111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",912,111,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
trust_model,"{'theta': 0.9266834356970035, 'gain': 0.3, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.5027777777777778,0.07,0.01,"[0.060000000000000005, 0.08]",684,6,True,True,within_interval,0.0,1.0,61976C24-1C50-4355-9C49-AAE44A7D09F6
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.9157229046466904, 'sd_gen': 0.04357861295492906, 'mu_imp': 0.6478777633021073, 'sd_imp': 0.25940831550123483}",0.0888888888888888,0.0763888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,above_interval,0.0888888888888888,0.2166666666666666,61976C24-1C50-4355-9C49-AAE44A7D09F6
instantaneous,{'theta': 0.7605323004042192},0.0694444444444444,0.0958333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",79,12,True,True,within_interval,0.0,0.9694444444444444,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
moving_average,"{'theta': 0.7748037277224048, 'w': 5}",0.0694444444444444,0.1097222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",316,33,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
ewma,"{'theta': 0.7655535235884391, 'alpha': 0.5}",0.0694444444444444,0.1013888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",316,33,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
majority_vote,"{'theta': 0.7828997145498593, 'w': 5, 'k': 3}",0.0694444444444444,0.1027777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",395,33,True,True,within_interval,0.0,0.9888888888888888,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
debounce,"{'theta': 0.7748037277224048, 'n': 2}",0.0694444444444444,0.0986111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",316,29,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
margin_dual_threshold,"{'theta': 0.7629549150735219, 'margin': 0.05}",0.0694444444444444,0.0930555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",316,18,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
hysteresis,"{'theta': 0.7629549150735219, 'margin': 0.05, 'ttt_frames': 3}",0.0694444444444444,0.1013888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",948,68,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
trust_model,"{'theta': 0.7683637566048303, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.1027777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",711,45,True,True,within_interval,0.0,1.0,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
sprt,"{'A': 4, 'B': 1, 'mu_gen': 0.9086480539228587, 'sd_gen': 0.07569963433041275, 'mu_imp': 0.33850215905878683, 'sd_imp': 0.22066909165354778}",0.0722222222222222,0.0902777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",25,2,True,True,within_interval,0.0638888888888888,0.1666666666666666,78A91A4E-4A51-4065-BDA7-94755F0BB3BB
instantaneous,{'theta': 0.9271808450862505},0.0694444444444444,0.6111111111111112,0.07,0.01,"[0.060000000000000005, 0.08]",79,13,True,True,within_interval,0.0083333333333333,0.9694444444444444,7CE37510-56D0-4120-A1CF-0E23351428D2
moving_average,"{'theta': 0.9139883126369612, 'w': 10}",0.0694444444444444,0.5958333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",316,66,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
ewma,"{'theta': 0.9187292802157666, 'alpha': 0.5}",0.0694444444444444,0.5833333333333334,0.07,0.01,"[0.060000000000000005, 0.08]",316,56,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
majority_vote,"{'theta': 0.9232744282744283, 'w': 10, 'k': 6}",0.0694444444444444,0.6236111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",395,69,True,True,within_interval,0.0,0.9944444444444444,7CE37510-56D0-4120-A1CF-0E23351428D2
debounce,"{'theta': 0.9161482272293083, 'n': 3}",0.0694444444444444,0.5458333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",316,47,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
margin_dual_threshold,"{'theta': 0.8921233473338203, 'margin': 0.2}",0.0694444444444444,0.6513888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",316,9,True,True,within_interval,0.0,0.9805555555555556,7CE37510-56D0-4120-A1CF-0E23351428D2
hysteresis,"{'theta': 0.8383042823228634, 'margin': 0.2, 'ttt_frames': 2}",0.0694444444444444,0.3333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",948,119,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
trust_model,"{'theta': 0.8658692476260044, 'gain': 0.3, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.5041666666666667,0.07,0.01,"[0.060000000000000005, 0.08]",711,16,True,True,within_interval,0.0,1.0,7CE37510-56D0-4120-A1CF-0E23351428D2
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.8822466469848228, 'sd_gen': 0.0880027815198544, 'mu_imp': 0.6463154877850824, 'sd_imp': 0.19304303877491752}",0.1527777777777778,0.2027777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,above_interval,0.1527777777777778,0.2861111111111111,7CE37510-56D0-4120-A1CF-0E23351428D2
instantaneous,{'theta': 0.9640112248266755},0.0694444444444444,0.0055555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",77,11,True,True,within_interval,0.0,0.9694444444444444,7D9BB102-A612-4E2A-8E22-3159752F55D8
moving_average,"{'theta': 0.9636431165401123, 'w': 3}",0.0694444444444444,0.0263888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",308,38,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
ewma,"{'theta': 0.9636431165401123, 'alpha': 0.5}",0.0694444444444444,0.0361111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",308,35,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
majority_vote,"{'theta': 0.9661038296467481, 'w': 10, 'k': 6}",0.0694444444444444,0.0388888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",385,38,True,True,within_interval,0.0,0.9944444444444444,7D9BB102-A612-4E2A-8E22-3159752F55D8
debounce,"{'theta': 0.9651640805546385, 'n': 2}",0.0694444444444444,0.0083333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",308,29,True,True,within_interval,0.0,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
margin_dual_threshold,"{'theta': 0.9687399034334764, 'margin': 0.05}",0.0416666666666666,0.4888888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",308,0,False,False,below_interval,0.0027777777777777,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
hysteresis,"{'theta': 0.9783261802575107, 'margin': 0.05, 'ttt_frames': 3}",0.0722222222222222,0.5,0.07,0.01,"[0.060000000000000005, 0.08]",924,10,True,True,within_interval,0.0194444444444444,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
trust_model,"{'theta': 0.9757510729613734, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.5,0.07,0.01,"[0.060000000000000005, 0.08]",693,8,True,True,within_interval,0.0027777777777777,1.0,7D9BB102-A612-4E2A-8E22-3159752F55D8
sprt,"{'A': 16, 'B': 4, 'mu_gen': 0.9784760968049596, 'sd_gen': 0.007662170510603758, 'mu_imp': 0.7330448259418217, 'sd_imp': 0.21581281604288452}",0.1138888888888888,0.0319444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,above_interval,0.1138888888888888,0.1694444444444444,7D9BB102-A612-4E2A-8E22-3159752F55D8
instantaneous,{'theta': 0.6004066887163402},0.0694444444444444,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",77,13,True,True,within_interval,0.0,0.9722222222222222,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
moving_average,"{'theta': 0.5622716368333641, 'w': 5}",0.0694444444444444,0.0111111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",308,22,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
ewma,"{'theta': 0.5676295654889493, 'alpha': 0.2}",0.0722222222222222,0.0180555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",308,22,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
majority_vote,"{'theta': 0.6164099464845912, 'w': 5, 'k': 3}",0.0694444444444444,0.0125,0.07,0.01,"[0.060000000000000005, 0.08]",385,46,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
debounce,"{'theta': 0.6164099464845912, 'n': 2}",0.0666666666666666,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",308,54,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
margin_dual_threshold,"{'theta': 0.5622716368333641, 'margin': 0.1}",0.0694444444444444,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",308,70,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
hysteresis,"{'theta': 0.5823436058313342, 'margin': 0.1, 'ttt_frames': 2}",0.0722222222222222,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",924,161,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
trust_model,"{'theta': 0.5707930784845349, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.0111111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",693,58,True,True,within_interval,0.0,1.0,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
sprt,"{'A': 1, 'B': 1, 'mu_gen': 0.8952920280494556, 'sd_gen': 0.05187162958652544, 'mu_imp': 0.2432008775706875, 'sd_imp': 0.1999079517029222}",0.0305555555555555,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.0305555555555555,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F
instantaneous,{'theta': 0.8236578657865786},0.0611111111111111,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",48,2,True,True,within_interval,0.0,0.9694444444444444,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
moving_average,"{'theta': 0.8236003215706186, 'w': 3}",0.0694444444444444,0.0138888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",192,19,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
ewma,"{'theta': 0.8237468618656737, 'alpha': 0.5}",0.075,0.0180555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",192,5,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
majority_vote,"{'theta': 0.8236578657865786, 'w': 5, 'k': 4}",0.0694444444444444,0.025,0.07,0.01,"[0.060000000000000005, 0.08]",240,17,True,True,within_interval,0.0,0.9777777777777776,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
debounce,"{'theta': 0.9174000733406674, 'n': 10}",0.0694444444444444,0.5097222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",192,9,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
margin_dual_threshold,"{'theta': 0.8476948936560322, 'margin': 0.05}",0.0416666666666666,0.0430555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",192,0,False,False,below_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
hysteresis,"{'theta': 0.9630085075174184, 'margin': 0.1, 'ttt_frames': 10}",0.0722222222222222,0.5555555555555556,0.07,0.01,"[0.060000000000000005, 0.08]",576,7,True,True,within_interval,0.0055555555555555,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
trust_model,"{'theta': 0.891778731206454, 'gain': 0.3, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.4555555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",432,13,True,True,within_interval,0.0,1.0,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
sprt,"{'A': 1, 'B': 1, 'mu_gen': 0.9143276596178137, 'sd_gen': 0.050419623616135965, 'mu_imp': 0.35220531312390496, 'sd_imp': 0.30035672631292093}",0.1666666666666666,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,above_interval,0.1666666666666666,0.1666666666666666,83CF687B-7CEC-434B-9FE8-00C3D5799BE6
instantaneous,{'theta': 0.841820624790057},0.0694444444444444,0.1763888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",80,12,True,True,within_interval,0.0,0.9861111111111112,9759096F-1119-4E19-A0AD-6F16989C7E1C
moving_average,"{'theta': 0.8302905609674168, 'w': 5}",0.0694444444444444,0.2013888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",320,52,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
ewma,"{'theta': 0.8327729257641919, 'alpha': 0.5}",0.0694444444444444,0.2055555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",320,32,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
majority_vote,"{'theta': 0.8423638170417647, 'w': 3, 'k': 2}",0.0694444444444444,0.1763888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",400,36,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
debounce,"{'theta': 0.841820624790057, 'n': 2}",0.0694444444444444,0.1736111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",320,28,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
margin_dual_threshold,"{'theta': 0.8254184861717613, 'margin': 0.05}",0.0694444444444444,0.1597222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",320,11,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
hysteresis,"{'theta': 0.8781841339155749, 'margin': 0.05, 'ttt_frames': 5}",0.0694444444444444,0.3888888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",960,78,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
trust_model,"{'theta': 0.8781841339155749, 'gain': 0.6, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.4277777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",720,9,True,True,within_interval,0.0,1.0,9759096F-1119-4E19-A0AD-6F16989C7E1C
sprt,"{'A': 1, 'B': 2, 'mu_gen': 0.8912520974850395, 'sd_gen': 0.07469961346851997, 'mu_imp': 0.39810645115639653, 'sd_imp': 0.27539003875536977}",0.1666666666666666,0.0236111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,above_interval,0.1666666666666666,0.175,9759096F-1119-4E19-A0AD-6F16989C7E1C
instantaneous,{'theta': 0.6281718373059691},0.0694444444444444,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",80,13,True,True,within_interval,0.0,0.9694444444444444,9DC38D04-E82E-4F29-AB52-B476535226F2
moving_average,"{'theta': 0.650645022893354, 'w': 3}",0.0694444444444444,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",320,24,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
ewma,"{'theta': 0.6349152137064727, 'alpha': 0.5}",0.0694444444444444,0.0013888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",320,22,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
majority_vote,"{'theta': 0.632078266435037, 'w': 3, 'k': 2}",0.0694444444444444,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",400,51,True,True,within_interval,0.0,0.9916666666666668,9DC38D04-E82E-4F29-AB52-B476535226F2
debounce,"{'theta': 0.6362211547253149, 'n': 2}",0.0694444444444444,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",320,42,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
margin_dual_threshold,"{'theta': 0.6255055176148712, 'margin': 0.05}",0.0777777777777777,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",320,1,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
hysteresis,"{'theta': 0.650645022893354, 'margin': 0.05, 'ttt_frames': 2}",0.0694444444444444,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",960,52,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
trust_model,"{'theta': 0.650645022893354, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.0152777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",720,17,True,True,within_interval,0.0,1.0,9DC38D04-E82E-4F29-AB52-B476535226F2
sprt,"{'A': 1, 'B': 16, 'mu_gen': 0.9344784015523249, 'sd_gen': 0.0456543120178509, 'mu_imp': 0.382670953846779, 'sd_imp': 0.17814743270383632}",0.0027777777777777,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.0027777777777777,9DC38D04-E82E-4F29-AB52-B476535226F2
instantaneous,{'theta': 0.826461900168797},0.0694444444444444,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",79,12,True,True,within_interval,0.0,0.9694444444444444,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
moving_average,"{'theta': 0.8382187424644321, 'w': 3}",0.0694444444444444,0.0125,0.07,0.01,"[0.060000000000000005, 0.08]",316,18,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
ewma,"{'theta': 0.8346140282131661, 'alpha': 0.5}",0.0694444444444444,0.0111111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",316,24,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
majority_vote,"{'theta': 0.8481577043646009, 'w': 3, 'k': 2}",0.0694444444444444,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",395,41,True,True,within_interval,0.0,0.9861111111111112,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
debounce,"{'theta': 0.8411282252230526, 'n': 2}",0.0722222222222222,0.0083333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",316,23,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
margin_dual_threshold,"{'theta': 0.8303574873402457, 'margin': 0.05}",0.0694444444444444,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",316,8,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
hysteresis,"{'theta': 0.8303574873402457, 'margin': 0.05, 'ttt_frames': 2}",0.0694444444444444,0.0083333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",948,71,True,True,within_interval,0.0027777777777777,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
trust_model,"{'theta': 0.8520403303592958, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.0736111111111111,0.07,0.01,"[0.060000000000000005, 0.08]",711,34,True,True,within_interval,0.0,1.0,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9496489681295717, 'sd_gen': 0.0318483394591966, 'mu_imp': 0.48088808342041095, 'sd_imp': 0.2484505196286247}",0.0055555555555555,0.0444444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,below_interval,0.0,0.0055555555555555,A5CDF89D-02A2-4EC1-89F8-F534FDABDD96
instantaneous,{'theta': 0.8384307809479173},0.0694444444444444,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",80,13,True,True,within_interval,0.0,0.975,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
moving_average,"{'theta': 0.8340772745913645, 'w': 5}",0.0694444444444444,0.0263888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",320,25,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
ewma,"{'theta': 0.8344574960454626, 'alpha': 0.3}",0.0694444444444444,0.0333333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",320,53,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
majority_vote,"{'theta': 0.8384307809479173, 'w': 3, 'k': 2}",0.0694444444444444,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",400,55,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
debounce,"{'theta': 0.8371610814927647, 'n': 2}",0.0722222222222222,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",320,18,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
margin_dual_threshold,"{'theta': 0.908059900990099, 'margin': 0.4}",0.1,0.5,0.07,0.01,"[0.060000000000000005, 0.08]",320,0,False,False,above_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
hysteresis,"{'theta': 0.8178519421172886, 'margin': 0.05, 'ttt_frames': 3}",0.0694444444444444,0.0166666666666666,0.07,0.01,"[0.060000000000000005, 0.08]",960,119,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
trust_model,"{'theta': 0.8746816355674029, 'gain': 0.6, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.2013888888888889,0.07,0.01,"[0.060000000000000005, 0.08]",720,107,True,True,within_interval,0.0,1.0,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
sprt,"{'A': 2, 'B': 2, 'mu_gen': 0.9282044670813235, 'sd_gen': 0.04041689625065701, 'mu_imp': 0.4427067466362021, 'sd_imp': 0.27588647462705884}",0.0777777777777777,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",25,1,True,True,within_interval,0.0,0.1111111111111111,A76A5AF5-5A93-4CF2-A16E-62353BB70E8A
instantaneous,{'theta': 0.8231901325361379},0.0722222222222222,0.0013888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",75,11,True,True,within_interval,0.0,0.9722222222222222,B09E373F-8A54-44C8-895B-0039390B859F
moving_average,"{'theta': 0.8217813841376465, 'w': 3}",0.0722222222222222,0.0180555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",300,55,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
ewma,"{'theta': 0.8199460011147223, 'alpha': 0.3}",0.0694444444444444,0.0430555555555555,0.07,0.01,"[0.060000000000000005, 0.08]",300,61,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
majority_vote,"{'theta': 0.8238908151225833, 'w': 3, 'k': 2}",0.0694444444444444,0.0069444444444444,0.07,0.01,"[0.060000000000000005, 0.08]",375,29,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
debounce,"{'theta': 0.8238908151225833, 'n': 3}",0.0694444444444444,0.0138888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",300,34,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
margin_dual_threshold,"{'theta': 0.8020763715065399, 'margin': 0.1}",0.05,0.0652777777777777,0.07,0.01,"[0.060000000000000005, 0.08]",300,0,False,False,below_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
hysteresis,"{'theta': 0.8526635645055048, 'margin': 0.05, 'ttt_frames': 5}",0.0722222222222222,0.1208333333333333,0.07,0.01,"[0.060000000000000005, 0.08]",900,10,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
trust_model,"{'theta': 0.9129203632257458, 'gain': 0.1, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0694444444444444,0.5,0.07,0.01,"[0.060000000000000005, 0.08]",675,15,True,True,within_interval,0.0,1.0,B09E373F-8A54-44C8-895B-0039390B859F
sprt,"{'A': 4, 'B': 1, 'mu_gen': 0.9228362242924207, 'sd_gen': 0.04770322787863707, 'mu_imp': 0.2878320943508673, 'sd_imp': 0.25713054801954227}",0.1166666666666666,0.0041666666666666,0.07,0.01,"[0.060000000000000005, 0.08]",25,0,False,False,above_interval,0.1166666666666666,0.1666666666666666,B09E373F-8A54-44C8-895B-0039390B859F
instantaneous,{'theta': 0.7902685912662161},0.0694444444444444,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",77,12,True,True,within_interval,0.0,0.9722222222222222,B9724848-C7E2-45F4-9B3F-A1F38D864495
moving_average,"{'theta': 0.870417729216152, 'w': 20}",0.0722222222222222,0.1347222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",308,9,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
ewma,"{'theta': 0.7997155490590169, 'alpha': 0.5}",0.0694444444444444,0.0097222222222222,0.07,0.01,"[0.060000000000000005, 0.08]",308,12,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
majority_vote,"{'theta': 0.8088097935318838, 'w': 5, 'k': 3}",0.0694444444444444,0.0138888888888888,0.07,0.01,"[0.060000000000000005, 0.08]",385,30,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
debounce,"{'theta': 0.9556543277909739, 'n': 10}",0.0722222222222222,0.5472222222222223,0.07,0.01,"[0.060000000000000005, 0.08]",308,21,True,True,within_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
margin_dual_threshold,"{'theta': 0.7997155490590169, 'margin': 0.05}",0.0555555555555555,0.0,0.07,0.01,"[0.060000000000000005, 0.08]",308,0,False,False,below_interval,0.0,1.0,B9724848-C7E2-45F4-9B3F-A1F38D864495
