enrolled_user,sequence_id,impostor_user,mechanism,params,length,transition_idx,recovery_idx,FAR,FRR,false_accept_frames,false_reject_frames,n_impostor_frames,n_genuine_frames,n_transitions,transition_rate_per_100,n_flip_events,mean_run_length_frames,median_run_length_frames,frac_frames_authenticated,detection_latency_frames,lockout_frames_during_genuine,lockout_fraction_during_genuine,recovery_latency_frames
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s3,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,debounce,"{""theta"": 0.9071614248918118, ""n"": 2}",180,60,120,0.0,0.225,0,27,60,120,6,3.35195530726257,0,25.714285714285715,15.0,0.5166666666666667,0.0,27,0.225,1.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s3,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,margin_dual_threshold,"{""theta"": 0.894862983691981, ""margin"": 0.05}",180,60,120,0.0,0.2166666666666666,0,26,60,120,12,6.70391061452514,8,13.846153846153848,7.0,0.5222222222222223,0.0,26,0.2166666666666666,0.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s3,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,hysteresis,"{""theta"": 0.9555049310045355, ""margin"": 0.05, ""ttt_frames"": 10}",180,60,120,0.0,0.8166666666666667,0,98,60,120,1,0.5586592178770949,0,90.0,90.0,0.1222222222222222,0.0,98,0.8166666666666667,
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s3,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,trust_model,"{""theta"": 0.894862983691981, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0,0.425,0,51,60,120,2,1.11731843575419,0,60.0,44.0,0.3833333333333333,0.0,51,0.425,16.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s3,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,sprt,"{""A"": 16, ""B"": 1, ""mu_gen"": 0.9354700751605606, ""sd_gen"": 0.054936724117615285, ""mu_imp"": 0.6526158769982953, ""sd_imp"": 0.2212267131273918}",180,60,120,0.0,0.2416666666666666,0,29,60,120,4,2.23463687150838,0,36.0,34.0,0.5055555555555555,0.0,29,0.2416666666666666,7.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,instantaneous,"{""theta"": 0.907612140826461}",180,60,120,0.0,0.375,0,45,60,120,15,8.379888268156424,12,11.25,2.0,0.4166666666666667,0.0,45,0.375,0.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,moving_average,"{""theta"": 0.8850491556499083, ""w"": 10}",180,60,120,0.0333333333333333,0.35,2,42,60,120,3,1.675977653631285,0,45.0,44.0,0.4444444444444444,2.0,42,0.35,7.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,ewma,"{""theta"": 0.894862983691981, ""alpha"": 0.5}",180,60,120,0.0,0.3583333333333333,0,43,60,120,9,5.027932960893855,3,18.0,5.5,0.4277777777777777,0.0,43,0.3583333333333333,2.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,majority_vote,"{""theta"": 0.9071614248918118, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.4,1,48,60,120,9,5.027932960893855,6,18.0,4.5,0.4055555555555555,1.0,48,0.4,1.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,debounce,"{""theta"": 0.9071614248918118, ""n"": 2}",180,60,120,0.0166666666666666,0.4166666666666667,1,50,60,120,8,4.46927374301676,4,20.0,7.0,0.3944444444444444,1.0,50,0.4166666666666667,1.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,margin_dual_threshold,"{""theta"": 0.894862983691981, ""margin"": 0.05}",180,60,120,0.0,0.35,0,42,60,120,9,5.027932960893855,3,18.0,5.0,0.4333333333333333,0.0,42,0.35,0.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,hysteresis,"{""theta"": 0.9555049310045355, ""margin"": 0.05, ""ttt_frames"": 10}",180,60,120,0.0,0.925,0,111,60,120,1,0.5586592178770949,0,90.0,90.0,0.05,0.0,111,0.925,
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,trust_model,"{""theta"": 0.894862983691981, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0,0.6166666666666667,0,74,60,120,2,1.11731843575419,0,60.0,44.0,0.2555555555555555,0.0,74,0.6166666666666667,16.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s4,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,sprt,"{""A"": 16, ""B"": 1, ""mu_gen"": 0.9354700751605606, ""sd_gen"": 0.054936724117615285, ""mu_imp"": 0.6526158769982953, ""sd_imp"": 0.2212267131273918}",180,60,120,0.0666666666666666,0.3666666666666666,4,44,60,120,3,1.675977653631285,0,45.0,45.0,0.4444444444444444,4.0,44,0.3666666666666666,7.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,instantaneous,"{""theta"": 0.907612140826461}",180,60,120,0.05,0.1916666666666666,3,23,60,120,18,10.05586592178771,14,9.473684210526317,3.0,0.5555555555555556,0.0,23,0.1916666666666666,0.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,moving_average,"{""theta"": 0.8850491556499083, ""w"": 10}",180,60,120,0.0166666666666666,0.1833333333333333,1,22,60,120,6,3.35195530726257,2,25.714285714285715,15.0,0.55,1.0,22,0.1833333333333333,5.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,ewma,"{""theta"": 0.894862983691981, ""alpha"": 0.5}",180,60,120,0.0166666666666666,0.175,1,21,60,120,8,4.46927374301676,4,20.0,6.0,0.5555555555555556,0.0,21,0.175,0.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,majority_vote,"{""theta"": 0.9071614248918118, ""w"": 3, ""k"": 2}",180,60,120,0.0333333333333333,0.1666666666666666,2,20,60,120,8,4.46927374301676,0,20.0,14.0,0.5666666666666667,0.0,20,0.1666666666666666,0.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,debounce,"{""theta"": 0.9071614248918118, ""n"": 2}",180,60,120,0.0333333333333333,0.175,2,21,60,120,8,4.46927374301676,0,20.0,14.0,0.5611111111111111,0.0,21,0.175,0.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,margin_dual_threshold,"{""theta"": 0.894862983691981, ""margin"": 0.05}",180,60,120,0.05,0.1416666666666666,3,17,60,120,10,5.58659217877095,6,16.363636363636363,5.0,0.5888888888888889,0.0,17,0.1416666666666666,0.0
098A72A5-E3E5-4F54-A152-BBDA0DF7B694,098A72A5_s5,11B5EC4D-4133-4289-B475-4E737182A406,hysteresis,"{""theta"": 0.9555049310045355, ""margin"": 0.05, ""ttt_frames"": 10}",180,60,120,0.0,0.75,0,90,60,120,1,0.5586592178770949,0,90.0,90.0,0.1666666666666666,0.0,90,0.75,
