enrolled_user,sequence_id,impostor_user,mechanism,params,length,transition_idx,recovery_idx,FAR,FRR,false_accept_frames,false_reject_frames,n_impostor_frames,n_genuine_frames,n_transitions,transition_rate_per_100,n_flip_events,mean_run_length_frames,median_run_length_frames,frac_frames_authenticated,detection_latency_frames,lockout_frames_during_genuine,lockout_fraction_during_genuine,recovery_latency_frames,detected,recovered
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s1,33A85C34-CFE4-4732-9E73-0A7AC861B27A,trust_model,"{""theta"": 0.9213984287099902, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0,0.5,0,60,60,120,1,0.5586592178770949,0,90.0,90.0,0.3333333333333333,0.0,60,0.5,,True,False
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s1,33A85C34-CFE4-4732-9E73-0A7AC861B27A,sprt,"{""A"": 8, ""B"": 1, ""mu_gen"": 0.9259595592197434, ""sd_gen"": 0.03251697868706521, ""mu_imp"": 0.550189675611596, ""sd_imp"": 0.31638437221706395}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,instantaneous,"{""theta"": 0.867532641945833}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,moving_average,"{""theta"": 0.8648709990300678, ""w"": 3}",180,60,120,0.0166666666666666,0.0166666666666666,1,2,60,120,2,1.11731843575419,0,60.0,61.0,0.6611111111111111,1.0,2,0.0166666666666666,2.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,ewma,"{""theta"": 0.8692350966201596, ""alpha"": 0.2}",180,60,120,0.0166666666666666,0.0583333333333333,1,7,60,120,2,1.11731843575419,0,60.0,61.0,0.6333333333333333,1.0,7,0.0583333333333333,7.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,majority_vote,"{""theta"": 0.869716929045736, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,debounce,"{""theta"": 0.8702818771916735, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,margin_dual_threshold,"{""theta"": 0.8557284190106693, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,hysteresis,"{""theta"": 0.8925222696411251, ""margin"": 0.05, ""ttt_frames"": 2}",180,60,120,0.0166666666666666,0.0166666666666666,1,2,60,120,2,1.11731843575419,0,60.0,61.0,0.6611111111111111,1.0,2,0.0166666666666666,2.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,trust_model,"{""theta"": 0.9213984287099902, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0666666666666666,0.5,4,60,60,120,1,0.5586592178770949,0,90.0,90.0,0.3555555555555555,4.0,60,0.5,,True,False
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s2,8023FE1A-D3B0-4E2C-A57A-9321B7FC755F,sprt,"{""A"": 8, ""B"": 1, ""mu_gen"": 0.9259595592197434, ""sd_gen"": 0.03251697868706521, ""mu_imp"": 0.550189675611596, ""sd_imp"": 0.31638437221706395}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,instantaneous,"{""theta"": 0.867532641945833}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,moving_average,"{""theta"": 0.8648709990300678, ""w"": 3}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,ewma,"{""theta"": 0.8692350966201596, ""alpha"": 0.2}",180,60,120,0.0,0.0916666666666666,0,11,60,120,2,1.11731843575419,0,60.0,60.0,0.6055555555555555,0.0,11,0.0916666666666666,11.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,majority_vote,"{""theta"": 0.869716929045736, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,debounce,"{""theta"": 0.8702818771916735, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,margin_dual_threshold,"{""theta"": 0.8557284190106693, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,hysteresis,"{""theta"": 0.8925222696411251, ""margin"": 0.05, ""ttt_frames"": 2}",180,60,120,0.0166666666666666,0.175,1,21,60,120,2,1.11731843575419,0,60.0,61.0,0.5555555555555556,1.0,21,0.175,21.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,trust_model,"{""theta"": 0.9213984287099902, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0,0.3833333333333333,0,46,60,120,2,1.11731843575419,0,60.0,60.0,0.4111111111111111,0.0,46,0.3833333333333333,46.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s3,806289BC-AD52-4CC1-806C-0CDB14D65EB6,sprt,"{""A"": 8, ""B"": 1, ""mu_gen"": 0.9259595592197434, ""sd_gen"": 0.03251697868706521, ""mu_imp"": 0.550189675611596, ""sd_imp"": 0.31638437221706395}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,instantaneous,"{""theta"": 0.867532641945833}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,moving_average,"{""theta"": 0.8648709990300678, ""w"": 3}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,ewma,"{""theta"": 0.8692350966201596, ""alpha"": 0.2}",180,60,120,0.0333333333333333,0.0416666666666666,2,5,60,120,2,1.11731843575419,0,60.0,62.0,0.65,2.0,5,0.0416666666666666,5.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,majority_vote,"{""theta"": 0.869716929045736, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,debounce,"{""theta"": 0.8702818771916735, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,margin_dual_threshold,"{""theta"": 0.8557284190106693, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,hysteresis,"{""theta"": 0.8925222696411251, ""margin"": 0.05, ""ttt_frames"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,trust_model,"{""theta"": 0.9213984287099902, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0666666666666666,0.25,4,30,60,120,2,1.11731843575419,0,60.0,64.0,0.5222222222222223,4.0,30,0.25,30.0,True,True
1538C99F-BA1E-4EFB-A949-6C7C47701B20,1538C99F_s4,CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,sprt,"{""A"": 8, ""B"": 1, ""mu_gen"": 0.9259595592197434, ""sd_gen"": 0.03251697868706521, ""mu_imp"": 0.550189675611596, ""sd_imp"": 0.31638437221706395}",180,60,120,0.0166666666666666,0.0166666666666666,1,2,60,120,2,1.11731843575419,0,60.0,61.0,0.6611111111111111,1.0,2,0.0166666666666666,2.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,instantaneous,"{""theta"": 0.90382281572155}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,moving_average,"{""theta"": 0.8932296255081064, ""w"": 20}",180,60,120,0.0333333333333333,0.15,2,18,60,120,2,1.11731843575419,0,60.0,62.0,0.5777777777777777,2.0,18,0.15,18.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,ewma,"{""theta"": 0.8280465526035142, ""alpha"": 0.5}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,majority_vote,"{""theta"": 0.9040657795088175, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,debounce,"{""theta"": 0.9041679417628785, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,margin_dual_threshold,"{""theta"": 0.8727185051235681, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,hysteresis,"{""theta"": 0.8727185051235681, ""margin"": 0.2, ""ttt_frames"": 3}",180,60,120,0.0333333333333333,0.5,2,60,60,120,1,0.5586592178770949,0,90.0,90.0,0.3444444444444444,2.0,60,0.5,,True,False
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,trust_model,"{""theta"": 0.8089732770745429, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0166666666666666,0.0416666666666666,1,5,60,120,2,1.11731843575419,0,60.0,61.0,0.6444444444444445,1.0,5,0.0416666666666666,5.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s0,A7599A50-24AE-46A6-8EA6-2576F1011D81,sprt,"{""A"": 2, ""B"": 1, ""mu_gen"": 0.9508737414328132, ""sd_gen"": 0.027769326428955746, ""mu_imp"": 0.41774691358024696, ""sd_imp"": 0.27516664217617687}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,instantaneous,"{""theta"": 0.90382281572155}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,moving_average,"{""theta"": 0.8932296255081064, ""w"": 20}",180,60,120,0.0333333333333333,0.1416666666666666,2,17,60,120,2,1.11731843575419,0,60.0,62.0,0.5833333333333334,2.0,17,0.1416666666666666,17.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,ewma,"{""theta"": 0.8280465526035142, ""alpha"": 0.5}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,majority_vote,"{""theta"": 0.9040657795088175, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,debounce,"{""theta"": 0.9041679417628785, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,margin_dual_threshold,"{""theta"": 0.8727185051235681, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,hysteresis,"{""theta"": 0.8727185051235681, ""margin"": 0.2, ""ttt_frames"": 3}",180,60,120,0.0333333333333333,0.0166666666666666,2,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,2.0,2,0.0166666666666666,2.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,trust_model,"{""theta"": 0.8089732770745429, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0333333333333333,0.025,2,3,60,120,2,1.11731843575419,0,60.0,61.0,0.6611111111111111,2.0,3,0.025,3.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s1,4E98F91F-4654-42EF-B908-A3389443F2E7,sprt,"{""A"": 2, ""B"": 1, ""mu_gen"": 0.9508737414328132, ""sd_gen"": 0.027769326428955746, ""mu_imp"": 0.41774691358024696, ""sd_imp"": 0.27516664217617687}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,instantaneous,"{""theta"": 0.90382281572155}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,moving_average,"{""theta"": 0.8932296255081064, ""w"": 20}",180,60,120,0.1166666666666666,0.1416666666666666,7,17,60,120,2,1.11731843575419,0,60.0,67.0,0.6111111111111112,7.0,17,0.1416666666666666,17.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,ewma,"{""theta"": 0.8280465526035142, ""alpha"": 0.5}",180,60,120,0.0666666666666666,0.0083333333333333,4,1,60,120,4,2.23463687150838,2,36.0,52.0,0.6833333333333333,2.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,majority_vote,"{""theta"": 0.9040657795088175, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,debounce,"{""theta"": 0.9041679417628785, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,margin_dual_threshold,"{""theta"": 0.8727185051235681, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,hysteresis,"{""theta"": 0.8727185051235681, ""margin"": 0.2, ""ttt_frames"": 3}",180,60,120,0.4,0.4583333333333333,24,55,60,120,2,1.11731843575419,0,60.0,84.0,0.4944444444444444,24.0,55,0.4583333333333333,55.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,trust_model,"{""theta"": 0.8089732770745429, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.3833333333333333,0.0333333333333333,23,4,60,120,2,1.11731843575419,0,60.0,56.0,0.7722222222222223,23.0,4,0.0333333333333333,4.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s2,00EABED2-271D-49D8-B599-1D4A09240601,sprt,"{""A"": 2, ""B"": 1, ""mu_gen"": 0.9508737414328132, ""sd_gen"": 0.027769326428955746, ""mu_imp"": 0.41774691358024696, ""sd_imp"": 0.27516664217617687}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,instantaneous,"{""theta"": 0.90382281572155}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,moving_average,"{""theta"": 0.8932296255081064, ""w"": 20}",180,60,120,0.0166666666666666,0.15,1,18,60,120,2,1.11731843575419,0,60.0,61.0,0.5722222222222222,1.0,18,0.15,18.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,ewma,"{""theta"": 0.8280465526035142, ""alpha"": 0.5}",180,60,120,0.0,0.025,0,3,60,120,2,1.11731843575419,0,60.0,60.0,0.65,0.0,3,0.025,3.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,majority_vote,"{""theta"": 0.9040657795088175, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,debounce,"{""theta"": 0.9041679417628785, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,margin_dual_threshold,"{""theta"": 0.8727185051235681, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,hysteresis,"{""theta"": 0.8727185051235681, ""margin"": 0.2, ""ttt_frames"": 3}",180,60,120,0.0333333333333333,0.4833333333333333,2,58,60,120,2,1.11731843575419,0,60.0,62.0,0.3555555555555555,2.0,58,0.4833333333333333,,True,False
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,trust_model,"{""theta"": 0.8089732770745429, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",180,60,120,0.0166666666666666,0.0416666666666666,1,5,60,120,2,1.11731843575419,0,60.0,61.0,0.6444444444444445,1.0,5,0.0416666666666666,5.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s3,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,sprt,"{""A"": 2, ""B"": 1, ""mu_gen"": 0.9508737414328132, ""sd_gen"": 0.027769326428955746, ""mu_imp"": 0.41774691358024696, ""sd_imp"": 0.27516664217617687}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s4,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,instantaneous,"{""theta"": 0.90382281572155}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s4,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,moving_average,"{""theta"": 0.8932296255081064, ""w"": 20}",180,60,120,0.0333333333333333,0.15,2,18,60,120,2,1.11731843575419,0,60.0,62.0,0.5777777777777777,2.0,18,0.15,18.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s4,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,ewma,"{""theta"": 0.8280465526035142, ""alpha"": 0.5}",180,60,120,0.0,0.0166666666666666,0,2,60,120,2,1.11731843575419,0,60.0,60.0,0.6555555555555556,0.0,2,0.0166666666666666,2.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s4,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,majority_vote,"{""theta"": 0.9040657795088175, ""w"": 3, ""k"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s4,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,debounce,"{""theta"": 0.9041679417628785, ""n"": 2}",180,60,120,0.0166666666666666,0.0083333333333333,1,1,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,1.0,1,0.0083333333333333,1.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s4,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,margin_dual_threshold,"{""theta"": 0.8727185051235681, ""margin"": 0.05}",180,60,120,0.0,0.0,0,0,60,120,2,1.11731843575419,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,True,True
24E40C4C-A349-4F9F-93AB-01D00FB994AF,24E40C4C_s4,78A91A4E-4A51-4065-BDA7-94755F0BB3BB,hysteresis,"{""theta"": 0.8727185051235681, ""margin"": 0.2, ""ttt_frames"": 3}",180,60,120,0.0333333333333333,0.025,2,3,60,120,2,1.11731843575419,0,60.0,61.0,0.6611111111111111,2.0,3,0.025,3.0,True,True
