enrolled_user,target,mechanism,params,sequence_id,impostor_user,FAR,FRR,false_accept_frames,false_reject_frames,n_impostor_frames,n_genuine_frames,n_transitions,transition_rate_per_100,n_flip_events,mean_run_length_frames,median_run_length_frames,frac_frames_authenticated,detection_latency_frames,lockout_frames_during_genuine,lockout_fraction_during_genuine,recovery_latency_frames,excess_transitions,fewer_than_2_transitions,detection_failure,recovery_failure,detection_latency_censored,recovery_latency_censored,detection_censored_flag,recovery_censored_flag,detection_censor_cap,recovery_censor_cap
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.7625491451037761, ""margin"": 0.05, ""ttt_frames"": 2}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,hysteresis,"{""theta"": 0.7625491451037761, ""margin"": 0.05, ""ttt_frames"": 2}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.18333333333333332,0.008333333333333333,11,1,60,120,4,2.2346368715083798,0,36.0,34.0,0.7222222222222222,1.0,1,0.008333333333333333,1.0,2,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model,"{""theta"": 0.8128393756315309, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.1,0.03333333333333333,6,4,60,120,2,1.1173184357541899,0,60.0,58.0,0.6777777777777778,6.0,4,0.03333333333333333,4.0,0,0,0,0,6.0,4.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model,"{""theta"": 0.8128393756315309, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model,"{""theta"": 0.8128393756315309, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.10833333333333334,0,13,60,120,2,1.1173184357541899,0,60.0,60.0,0.5944444444444444,0.0,13,0.10833333333333334,13.0,0,0,0,0,0.0,13.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model,"{""theta"": 0.8128393756315309, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.016666666666666666,0.058333333333333334,1,7,60,120,2,1.1173184357541899,0,60.0,61.0,0.6333333333333333,1.0,7,0.058333333333333334,7.0,0,0,0,0,1.0,7.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model,"{""theta"": 0.8128393756315309, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.15,0.08333333333333333,9,10,60,120,2,1.1173184357541899,0,60.0,61.0,0.6611111111111111,9.0,10,0.08333333333333333,10.0,0,0,0,0,9.0,10.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model_single,"{""theta"": 0.7713137608635002, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.1,0.0,6,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.7,6.0,0,0.0,0.0,0,0,0,0,6.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model_single,"{""theta"": 0.7713137608635002, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model_single,"{""theta"": 0.7713137608635002, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.041666666666666664,0,5,60,120,2,1.1173184357541899,0,60.0,60.0,0.6388888888888888,0.0,5,0.041666666666666664,5.0,0,0,0,0,0.0,5.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model_single,"{""theta"": 0.7713137608635002, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.016666666666666666,0.025,1,3,60,120,2,1.1173184357541899,0,60.0,61.0,0.6555555555555556,1.0,3,0.025,3.0,0,0,0,0,1.0,3.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,trust_model_single,"{""theta"": 0.7713137608635002, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.18333333333333332,0.03333333333333333,11,4,60,120,6,3.35195530726257,4,25.714285714285715,24.0,0.7055555555555556,9.0,4,0.03333333333333333,4.0,4,0,0,0,9.0,4.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,sprt,"{""A"": 0.5, ""B"": 0.5, ""delta"": 1.6}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.05,0.0,3,0,60,120,8,4.4692737430167595,6,20.0,8.0,0.6833333333333333,0.0,0,0.0,0.0,6,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,sprt,"{""A"": 0.5, ""B"": 0.5, ""delta"": 1.6}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,sprt,"{""A"": 0.5, ""B"": 0.5, ""delta"": 1.6}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,sprt,"{""A"": 0.5, ""B"": 0.5, ""delta"": 1.6}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.03,sprt,"{""A"": 0.5, ""B"": 0.5, ""delta"": 1.6}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.08333333333333333,0.0,5,0,60,120,6,3.35195530726257,2,25.714285714285715,17.0,0.6944444444444444,0.0,0,0.0,0.0,4,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,instantaneous,"{""theta"": 0.7625491451037761}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.31666666666666665,0.0,19,0,60,120,22,12.29050279329609,20,7.826086956521739,3.0,0.7722222222222223,1.0,0,0.0,0.0,20,0,0,0,1.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,instantaneous,"{""theta"": 0.7625491451037761}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,instantaneous,"{""theta"": 0.7625491451037761}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,instantaneous,"{""theta"": 0.7625491451037761}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.016666666666666666,0.0,1,0,60,120,4,2.2346368715083798,2,36.0,48.0,0.6722222222222223,0.0,0,0.0,0.0,2,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,instantaneous,"{""theta"": 0.7625491451037761}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.23333333333333334,0.0,14,0,60,120,18,10.05586592178771,16,9.473684210526315,2.0,0.7444444444444445,9.0,0,0.0,0.0,16,0,0,0,9.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,moving_average,"{""theta"": 0.7537576750761354, ""w"": 3}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.26666666666666666,0.0,16,0,60,120,16,8.938547486033519,13,10.588235294117647,5.0,0.7555555555555555,5.0,0,0.0,0.0,14,0,0,0,5.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,moving_average,"{""theta"": 0.7537576750761354, ""w"": 3}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,moving_average,"{""theta"": 0.7537576750761354, ""w"": 3}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.016666666666666666,0,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6555555555555556,0.0,2,0.016666666666666666,2.0,0,0,0,0,0.0,2.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,moving_average,"{""theta"": 0.7537576750761354, ""w"": 3}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.0,0.008333333333333333,0,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6611111111111111,0.0,1,0.008333333333333333,1.0,0,0,0,0,0.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,moving_average,"{""theta"": 0.7537576750761354, ""w"": 3}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.26666666666666666,0.008333333333333333,16,1,60,120,12,6.70391061452514,9,13.846153846153847,7.0,0.75,2.0,1,0.008333333333333333,1.0,10,0,0,0,2.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,ewma,"{""theta"": 0.749291396178111, ""alpha"": 0.5}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.2833333333333333,0.0,17,0,60,120,12,6.70391061452514,8,13.846153846153847,4.0,0.7611111111111111,5.0,0,0.0,0.0,10,0,0,0,5.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,ewma,"{""theta"": 0.749291396178111, ""alpha"": 0.5}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,ewma,"{""theta"": 0.749291396178111, ""alpha"": 0.5}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.016666666666666666,0,2,60,120,2,1.1173184357541899,0,60.0,60.0,0.6555555555555556,0.0,2,0.016666666666666666,2.0,0,0,0,0,0.0,2.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,ewma,"{""theta"": 0.749291396178111, ""alpha"": 0.5}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.0,0.008333333333333333,0,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6611111111111111,0.0,1,0.008333333333333333,1.0,0,0,0,0,0.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,ewma,"{""theta"": 0.749291396178111, ""alpha"": 0.5}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.35,0.008333333333333333,21,1,60,120,10,5.58659217877095,7,16.363636363636363,7.0,0.7777777777777778,9.0,1,0.008333333333333333,1.0,8,0,0,0,9.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,majority_vote,"{""theta"": 0.7641435916191334, ""w"": 3, ""k"": 2}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.2,0.0,12,0,60,120,8,4.4692737430167595,4,20.0,10.0,0.7333333333333333,2.0,0,0.0,0.0,6,0,0,0,2.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,majority_vote,"{""theta"": 0.7641435916191334, ""w"": 3, ""k"": 2}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,majority_vote,"{""theta"": 0.7641435916191334, ""w"": 3, ""k"": 2}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,majority_vote,"{""theta"": 0.7641435916191334, ""w"": 3, ""k"": 2}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,majority_vote,"{""theta"": 0.7641435916191334, ""w"": 3, ""k"": 2}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.2,0.008333333333333333,12,1,60,120,8,4.4692737430167595,4,20.0,6.0,0.7277777777777777,1.0,1,0.008333333333333333,1.0,6,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,debounce,"{""theta"": 0.7577032092895675, ""n"": 2}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.25,0.0,15,0,60,120,8,4.4692737430167595,4,20.0,7.0,0.75,2.0,0,0.0,0.0,6,0,0,0,2.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,debounce,"{""theta"": 0.7577032092895675, ""n"": 2}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,debounce,"{""theta"": 0.7577032092895675, ""n"": 2}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,debounce,"{""theta"": 0.7577032092895675, ""n"": 2}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,debounce,"{""theta"": 0.7577032092895675, ""n"": 2}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.25,0.008333333333333333,15,1,60,120,10,5.58659217877095,6,16.363636363636363,7.0,0.7444444444444445,1.0,1,0.008333333333333333,1.0,8,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,margin_dual_threshold,"{""theta"": 0.7572302909671476, ""margin"": 0.05}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.21666666666666667,0.0,13,0,60,120,8,4.4692737430167595,7,20.0,3.0,0.7388888888888889,5.0,0,0.0,0.0,6,0,0,0,5.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,margin_dual_threshold,"{""theta"": 0.7572302909671476, ""margin"": 0.05}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,margin_dual_threshold,"{""theta"": 0.7572302909671476, ""margin"": 0.05}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,margin_dual_threshold,"{""theta"": 0.7572302909671476, ""margin"": 0.05}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,margin_dual_threshold,"{""theta"": 0.7572302909671476, ""margin"": 0.05}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.21666666666666667,0.0,13,0,60,120,8,4.4692737430167595,3,20.0,7.0,0.7388888888888889,0.0,0,0.0,0.0,6,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,hysteresis,"{""theta"": 0.7548687940020116, ""margin"": 0.05, ""ttt_frames"": 2}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.1,0.008333333333333333,6,1,60,120,2,1.1173184357541899,0,60.0,59.0,0.6944444444444444,6.0,1,0.008333333333333333,1.0,0,0,0,0,6.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,hysteresis,"{""theta"": 0.7548687940020116, ""margin"": 0.05, ""ttt_frames"": 2}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,hysteresis,"{""theta"": 0.7548687940020116, ""margin"": 0.05, ""ttt_frames"": 2}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,hysteresis,"{""theta"": 0.7548687940020116, ""margin"": 0.05, ""ttt_frames"": 2}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.016666666666666666,0.008333333333333333,1,1,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,1.0,1,0.008333333333333333,1.0,0,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,hysteresis,"{""theta"": 0.7548687940020116, ""margin"": 0.05, ""ttt_frames"": 2}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.18333333333333332,0.008333333333333333,11,1,60,120,4,2.2346368715083798,0,36.0,34.0,0.7222222222222222,1.0,1,0.008333333333333333,1.0,2,0,0,0,1.0,1.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model,"{""theta"": 0.7398265591042403, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.11666666666666667,0.0,7,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.7055555555555556,7.0,0,0.0,0.0,0,0,0,0,7.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model,"{""theta"": 0.7398265591042403, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model,"{""theta"": 0.7398265591042403, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.016666666666666666,0.05,1,6,60,120,2,1.1173184357541899,0,60.0,61.0,0.6388888888888888,1.0,6,0.05,6.0,0,0,0,0,1.0,6.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model,"{""theta"": 0.7398265591042403, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.05,0.03333333333333333,3,4,60,120,2,1.1173184357541899,0,60.0,61.0,0.6611111111111111,3.0,4,0.03333333333333333,4.0,0,0,0,0,3.0,4.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model,"{""theta"": 0.7398265591042403, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.2833333333333333,0.03333333333333333,17,4,60,120,2,1.1173184357541899,0,60.0,56.0,0.7388888888888889,17.0,4,0.03333333333333333,4.0,0,0,0,0,17.0,4.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model_single,"{""theta"": 0.760263326323489, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.1,0.0,6,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.7,6.0,0,0.0,0.0,0,0,0,0,6.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model_single,"{""theta"": 0.760263326323489, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model_single,"{""theta"": 0.760263326323489, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.03333333333333333,0,4,60,120,2,1.1173184357541899,0,60.0,60.0,0.6444444444444445,0.0,4,0.03333333333333333,4.0,0,0,0,0,0.0,4.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model_single,"{""theta"": 0.760263326323489, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.03333333333333333,0.025,2,3,60,120,2,1.1173184357541899,0,60.0,61.0,0.6611111111111111,2.0,3,0.025,3.0,0,0,0,0,2.0,3.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,trust_model_single,"{""theta"": 0.760263326323489, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.3,0.03333333333333333,18,4,60,120,6,3.35195530726257,3,25.714285714285715,20.0,0.7444444444444445,11.0,4,0.03333333333333333,4.0,4,0,0,0,11.0,4.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,sprt,"{""A"": 0.5, ""B"": 11.31370849898476, ""delta"": 2.0}",9DC38D04_tsts0,0BFC35E2-4817-4865-BFA7-764742302A2D,0.18333333333333332,0.0,11,0,60,120,6,3.35195530726257,5,25.714285714285715,4.0,0.7277777777777777,5.0,0,0.0,0.0,4,0,0,0,5.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,sprt,"{""A"": 0.5, ""B"": 11.31370849898476, ""delta"": 2.0}",9DC38D04_tsts1,098A72A5-E3E5-4F54-A152-BBDA0DF7B694,1.0,0.0,60,0,60,120,0,0.0,0,180.0,180.0,1.0,,0,0.0,0.0,0,1,1,0,60.0,0.0,1,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,sprt,"{""A"": 0.5, ""B"": 11.31370849898476, ""delta"": 2.0}",9DC38D04_tsts2,61359772-D8D8-480D-B623-7C636EAD0C81,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,sprt,"{""A"": 0.5, ""B"": 11.31370849898476, ""delta"": 2.0}",9DC38D04_tsts4,7D9BB102-A612-4E2A-8E22-3159752F55D8,0.0,0.0,0,0,60,120,2,1.1173184357541899,0,60.0,60.0,0.6666666666666666,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,60,60
9DC38D04-E82E-4F29-AB52-B476535226F2,0.07,sprt,"{""A"": 0.5, ""B"": 11.31370849898476, ""delta"": 2.0}",9DC38D04_tsts5,11B5EC4D-4133-4289-B475-4E737182A406,0.16666666666666666,0.008333333333333333,10,1,60,120,4,2.2346368715083798,0,36.0,34.0,0.7166666666666667,0.0,1,0.008333333333333333,1.0,2,0,0,0,0.0,1.0,0,0,60,60
