enrolled_user,target,cell,margin,dwell,cell_class,FAR,FRR,n_transitions,excess_transitions,fewer_than_2_transitions,transition_rate_per_100,n_flip_events,detection_failure,recovery_failure,detection_latency_frames,recovery_latency_frames,detection_latency_censored,recovery_latency_censored,lockout_fraction_during_genuine
4FC32141-E888-4BFF-8804-12559A491D8C,0.03,m0_k2,0.0,2,dwell_only,0.16333333333333336,0.006666666666666666,2.8,0.8,0.0,1.564245810055866,0.4,0.0,0.0,1.0,0.8,1.0,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,0.03,m0_k3,0.0,3,dwell_only,0.03333333333333333,0.026666666666666665,2.4,0.4,0.0,1.3407821229050279,0.4,0.0,0.0,2.0,2.0,2.0,2.0,0.026666666666666665
4FC32141-E888-4BFF-8804-12559A491D8C,0.03,m0_k5,0.0,5,dwell_only,0.06666666666666667,0.04833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,5.8,4.0,5.8,0.04833333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,0.05,m0.05_k10,0.05,10,hysteresis,0.15,0.09166666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,9.0,11.0,9.0,11.0,0.09166666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,0.05,m0.05_k5,0.05,5,hysteresis,0.06666666666666667,0.04833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,5.8,4.0,5.8,0.04833333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,0.05,m0.1_k5,0.1,5,hysteresis,0.06666666666666667,0.04833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,5.8,4.0,5.8,0.04833333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,0.05,m0.2_k1,0.2,1,margin_only,0.003333333333333333,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0
4FC32141-E888-4BFF-8804-12559A491D8C,0.05,m0_k1,0.0,1,instantaneous,0.16666666666666669,0.0,2.8,0.8,0.0,1.564245810055866,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4FC32141-E888-4BFF-8804-12559A491D8C,0.05,m0_k10,0.0,10,dwell_only,0.15,0.09,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,9.0,10.8,9.0,10.8,0.09
4FC32141-E888-4BFF-8804-12559A491D8C,0.05,m0_k2,0.0,2,dwell_only,0.17333333333333337,0.006666666666666666,2.8,0.8,0.0,1.564245810055866,0.8,0.0,0.0,1.0,0.8,1.0,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,0.05,m0_k5,0.0,5,dwell_only,0.06666666666666667,0.04833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,5.8,4.0,5.8,0.04833333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0.05_k10,0.05,10,hysteresis,0.15,0.09,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,9.0,10.8,9.0,10.8,0.09
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0.05_k5,0.05,5,hysteresis,0.06666666666666667,0.04833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,5.8,4.0,5.8,0.04833333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0.1_k10,0.1,10,hysteresis,0.15,0.09166666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,9.0,11.0,9.0,11.0,0.09166666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0.1_k5,0.1,5,hysteresis,0.06666666666666667,0.04833333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,5.8,4.0,5.8,0.04833333333333333
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0.2_k5,0.2,5,hysteresis,0.06666666666666667,0.05,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,6.0,4.0,6.0,0.05
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0_k1,0.0,1,instantaneous,0.2,0.0,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,0.0,0.0,12.0,0.0,0.0
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0_k10,0.0,10,dwell_only,0.15,0.09,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,9.0,10.8,9.0,10.8,0.09
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0_k2,0.0,2,dwell_only,0.21333333333333332,0.006666666666666666,1.6,0.0,0.2,0.8938547486033519,0.0,0.2,0.0,1.0,0.8,12.8,0.8,0.006666666666666666
4FC32141-E888-4BFF-8804-12559A491D8C,0.07,m0_k5,0.0,5,dwell_only,0.06666666666666667,0.03333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.03333333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0.05_k2,0.05,2,hysteresis,0.016666666666666666,0.012499999999999999,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.5,1.0,1.5,0.012499999999999999
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0.05_k3,0.05,3,hysteresis,0.027777777777777776,0.22361111111111112,3.1666666666666665,1.1666666666666667,0.0,1.7690875232774672,0.3333333333333333,0.0,0.16666666666666666,1.6666666666666667,4.6,1.6666666666666667,13.833333333333334,0.22361111111111112
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0.05_k5,0.05,5,hysteresis,0.05555555555555555,0.3958333333333333,2.3333333333333335,0.5,0.16666666666666666,1.303538175046555,0.0,0.0,0.16666666666666666,3.3333333333333335,31.6,3.3333333333333335,36.333333333333336,0.3958333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0.1_k2,0.1,2,hysteresis,0.016666666666666666,0.09444444444444446,1.8333333333333333,0.0,0.16666666666666666,1.0242085661080074,0.0,0.0,0.16666666666666666,1.0,1.6,1.0,11.333333333333334,0.09444444444444446
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0.1_k3,0.1,3,hysteresis,0.027777777777777776,0.3194444444444445,2.0,0.16666666666666666,0.16666666666666666,1.1173184357541899,0.0,0.0,0.16666666666666666,1.6666666666666667,28.6,1.6666666666666667,33.833333333333336,0.3194444444444445
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0_k1,0.0,1,instantaneous,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0_k10,0.0,10,dwell_only,0.10833333333333332,0.5708333333333333,1.0,0.0,1.0,0.5586592178770949,0.0,0.0,1.0,6.5,,6.5,60.0,0.5708333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0_k2,0.0,2,dwell_only,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0_k3,0.0,3,dwell_only,0.027777777777777776,0.18472222222222223,3.5,1.5,0.0,1.9553072625698322,0.3333333333333333,0.0,0.0,1.6666666666666667,3.8333333333333335,1.6666666666666667,3.8333333333333335,0.18472222222222223
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.03,m0_k5,0.0,5,dwell_only,0.044444444444444446,0.33888888888888885,3.6666666666666665,1.8333333333333333,0.16666666666666666,2.0484171322160147,0.0,0.0,0.16666666666666666,2.6666666666666665,10.0,2.6666666666666665,18.333333333333332,0.33888888888888885
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0.05_k1,0.05,1,margin_only,0.0,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0.05_k10,0.05,10,hysteresis,0.12222222222222222,0.5319444444444444,1.0,0.0,1.0,0.5586592178770949,0.0,0.0,1.0,7.333333333333333,,7.333333333333333,60.0,0.5319444444444444
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0.05_k3,0.05,3,hysteresis,0.03333333333333333,0.03194444444444444,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,3.8333333333333335,2.0,3.8333333333333335,0.03194444444444444
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0.05_k5,0.05,5,hysteresis,0.05555555555555555,0.23750000000000002,2.1666666666666665,0.3333333333333333,0.16666666666666666,1.2104283054003724,0.0,0.0,0.16666666666666666,3.3333333333333335,10.0,3.3333333333333335,18.333333333333332,0.23750000000000002
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0.1_k1,0.1,1,margin_only,0.005555555555555556,0.0,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0.1_k3,0.1,3,hysteresis,0.03333333333333333,0.13194444444444445,1.8333333333333333,0.0,0.16666666666666666,1.0242085661080074,0.0,0.0,0.16666666666666666,2.0,7.0,2.0,15.833333333333334,0.13194444444444445
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0.1_k5,0.1,5,hysteresis,0.05555555555555555,0.5472222222222222,1.0,0.0,1.0,0.5586592178770949,0.0,0.0,1.0,3.3333333333333335,,3.3333333333333335,60.0,0.5472222222222222
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0.2_k1,0.2,1,margin_only,0.005555555555555556,0.08194444444444444,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.3333333333333333,9.833333333333334,0.3333333333333333,9.833333333333334,0.08194444444444444
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0_k1,0.0,1,instantaneous,0.002777777777777778,0.0,2.3333333333333335,0.3333333333333333,0.0,1.303538175046555,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0_k2,0.0,2,dwell_only,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0_k3,0.0,3,dwell_only,0.03333333333333333,0.016666666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.016666666666666666
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.05,m0_k5,0.0,5,dwell_only,0.05555555555555555,0.20138888888888887,3.0,1.0,0.0,1.675977653631285,0.0,0.0,0.0,3.3333333333333335,8.333333333333334,3.3333333333333335,8.333333333333334,0.20138888888888887
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0.05_k1,0.05,1,margin_only,0.008333333333333333,0.0,2.6666666666666665,0.6666666666666666,0.0,1.48975791433892,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0.05_k10,0.05,10,hysteresis,0.125,0.5319444444444444,1.0,0.0,1.0,0.5586592178770949,0.0,0.0,1.0,7.5,,7.5,60.0,0.5319444444444444
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0.05_k2,0.05,2,hysteresis,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0.05_k5,0.05,5,hysteresis,0.06666666666666667,0.14722222222222223,1.8333333333333333,0.0,0.16666666666666666,1.0242085661080074,0.0,0.0,0.16666666666666666,4.0,9.2,4.0,17.666666666666668,0.14722222222222223
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0.1_k2,0.1,2,hysteresis,0.027777777777777776,0.012499999999999999,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.6666666666666667,1.5,1.6666666666666667,1.5,0.012499999999999999
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0.1_k5,0.1,5,hysteresis,0.06666666666666667,0.30277777777777776,1.8333333333333333,0.0,0.16666666666666666,1.0242085661080074,0.0,0.0,0.16666666666666666,4.0,31.6,4.0,36.333333333333336,0.30277777777777776
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0.2_k2,0.2,2,hysteresis,0.027777777777777776,0.4305555555555556,1.3333333333333333,0.0,0.6666666666666666,0.74487895716946,0.0,0.0,0.6666666666666666,1.6666666666666667,35.0,1.6666666666666667,51.666666666666664,0.4305555555555556
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0_k1,0.0,1,instantaneous,0.011111111111111112,0.0,3.3333333333333335,1.3333333333333333,0.0,1.86219739292365,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0_k10,0.0,10,dwell_only,0.12222222222222222,0.44861111111111107,1.5,0.16666666666666666,0.6666666666666666,0.8379888268156425,0.0,0.0,0.6666666666666666,7.333333333333333,27.0,7.333333333333333,49.0,0.44861111111111107
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0_k2,0.0,2,dwell_only,0.016666666666666666,0.008333333333333333,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.008333333333333333
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0_k3,0.0,3,dwell_only,0.03333333333333333,0.016666666666666666,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.016666666666666666
5119D0F8-FCA8-4184-A4EB-19421A40DE0D,0.07,m0_k5,0.0,5,dwell_only,0.06666666666666667,0.036111111111111115,2.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,4.0,4.333333333333333,4.0,4.333333333333333,0.036111111111111115
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,0.03,m0.05_k1,0.05,1,margin_only,0.0,0.008333333333333333,2.8,0.8,0.0,1.564245810055866,0.8,0.0,0.0,0.0,0.6,0.0,0.6,0.008333333333333333
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,0.03,m0.05_k3,0.05,3,hysteresis,0.03333333333333333,0.18166666666666667,4.0,2.0,0.0,2.2346368715083798,0.0,0.0,0.0,2.0,10.4,2.0,10.4,0.18166666666666667
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,0.03,m0.05_k5,0.05,5,hysteresis,0.04,0.6833333333333333,2.4,0.8,0.4,1.3407821229050279,0.0,0.0,0.8,2.4,20.0,2.4,52.0,0.6833333333333333
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,0.03,m0.1_k3,0.1,3,hysteresis,0.03333333333333333,0.32166666666666666,3.4,1.6,0.2,1.8994413407821227,0.0,0.0,0.4,2.0,8.333333333333334,2.0,29.0,0.32166666666666666
5152A2DF-FAF3-4BA8-9CA9-E66B32671A53,0.03,m0_k1,0.0,1,instantaneous,0.0,0.003333333333333333,2.8,0.8,0.0,1.564245810055866,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333333333333
