mechanism,chosen_params,calib_FAR,calib_FRR,target_FAR,tolerance,feasible_interval,n_candidates,n_feasible_candidates,feasible_operating_point_exists,constraint_satisfied,nearest_candidate_direction,achievable_min_FAR,achievable_max_FAR,enrolled_user
instantaneous,{'theta': 0.9159417736176783},0.0305555555555555,0.2458333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",78,14,True,True,within_interval,0.0,0.9694444444444444,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
moving_average,"{'theta': 0.909840779696999, 'w': 3}",0.0305555555555555,0.2152777777777778,0.03,0.01,"[0.019999999999999997, 0.04]",312,44,True,True,within_interval,0.0,1.0,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
ewma,"{'theta': 0.894862983691981, 'alpha': 0.1}",0.0305555555555555,0.2569444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",312,3,True,True,within_interval,0.0,1.0,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
majority_vote,"{'theta': 0.8850491556499083, 'w': 10, 'k': 8}",0.0305555555555555,0.2055555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",390,64,True,True,within_interval,0.0,0.9972222222222222,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
debounce,"{'theta': 0.9116663660409197, 'n': 2}",0.0305555555555555,0.2083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",312,97,True,True,within_interval,0.0,1.0,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
margin_dual_threshold,"{'theta': 0.9011474765994403, 'margin': 0.05}",0.025,0.1625,0.03,0.01,"[0.019999999999999997, 0.04]",312,23,True,True,within_interval,0.0,0.9944444444444444,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
hysteresis,"{'theta': 0.9362557946540577, 'margin': 0.05, 'ttt_frames': 5}",0.0305555555555555,0.525,0.03,0.01,"[0.019999999999999997, 0.04]",936,171,True,True,within_interval,0.0027777777777777,1.0,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
trust_model,"{'theta': 0.9011474765994403, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.2722222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",702,65,True,True,within_interval,0.0,1.0,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.9354700751605606, 'sd_gen': 0.054936724117615285, 'mu_imp': 0.6526158769982953, 'sd_imp': 0.2212267131273918}",0.1166666666666666,0.1194444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,above_interval,0.1166666666666666,0.2944444444444444,098A72A5-E3E5-4F54-A152-BBDA0DF7B694
instantaneous,{'theta': 0.8858474369448633},0.0305555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",79,13,True,True,within_interval,0.0,0.9694444444444444,0A986513-7828-4D53-AA1F-E02D6DF9561B
moving_average,"{'theta': 0.8532789522058823, 'w': 10}",0.0305555555555555,0.0597222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",316,25,True,True,within_interval,0.0,1.0,0A986513-7828-4D53-AA1F-E02D6DF9561B
ewma,"{'theta': 0.8532789522058823, 'alpha': 0.1}",0.0277777777777777,0.125,0.03,0.01,"[0.019999999999999997, 0.04]",316,6,True,True,within_interval,0.0,1.0,0A986513-7828-4D53-AA1F-E02D6DF9561B
majority_vote,"{'theta': 0.8946404312259092, 'w': 3, 'k': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",395,86,True,True,within_interval,0.0,0.9888888888888888,0A986513-7828-4D53-AA1F-E02D6DF9561B
debounce,"{'theta': 0.8946404312259092, 'n': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",316,38,True,True,within_interval,0.0,1.0,0A986513-7828-4D53-AA1F-E02D6DF9561B
margin_dual_threshold,"{'theta': 0.8663240960700519, 'margin': 0.05}",0.0305555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",316,10,True,True,within_interval,0.0,1.0,0A986513-7828-4D53-AA1F-E02D6DF9561B
hysteresis,"{'theta': 0.8532789522058823, 'margin': 0.1, 'ttt_frames': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",948,190,True,True,within_interval,0.0,1.0,0A986513-7828-4D53-AA1F-E02D6DF9561B
trust_model,"{'theta': 0.8639481209150326, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.075,0.03,0.01,"[0.019999999999999997, 0.04]",711,136,True,True,within_interval,0.0,1.0,0A986513-7828-4D53-AA1F-E02D6DF9561B
sprt,"{'A': 1, 'B': 16, 'mu_gen': 0.9581692254448076, 'sd_gen': 0.023032323437457924, 'mu_imp': 0.40852963870733483, 'sd_imp': 0.23713179747243304}",0.0222222222222222,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",25,1,True,True,within_interval,0.0,0.0222222222222222,0A986513-7828-4D53-AA1F-E02D6DF9561B
instantaneous,{'theta': 0.8799273220596923},0.0305555555555555,0.0486111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",80,13,True,True,within_interval,0.0,1.0,136562B6-95B2-483D-88DC-065F28409FD2
moving_average,"{'theta': 0.855359166341273, 'w': 5}",0.0305555555555555,0.0638888888888888,0.03,0.01,"[0.019999999999999997, 0.04]",320,93,True,True,within_interval,0.0,1.0,136562B6-95B2-483D-88DC-065F28409FD2
ewma,"{'theta': 0.855359166341273, 'alpha': 0.2}",0.0305555555555555,0.0930555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",320,36,True,True,within_interval,0.0,1.0,136562B6-95B2-483D-88DC-065F28409FD2
majority_vote,"{'theta': 0.855359166341273, 'w': 5, 'k': 4}",0.0305555555555555,0.0638888888888888,0.03,0.01,"[0.019999999999999997, 0.04]",400,125,True,True,within_interval,0.0,1.0,136562B6-95B2-483D-88DC-065F28409FD2
debounce,"{'theta': 0.881700693589243, 'n': 2}",0.0305555555555555,0.0527777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",320,43,True,True,within_interval,0.0,1.0,136562B6-95B2-483D-88DC-065F28409FD2
margin_dual_threshold,"{'theta': 0.855359166341273, 'margin': 0.05}",0.0305555555555555,0.0458333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",320,33,True,True,within_interval,0.0,1.0,136562B6-95B2-483D-88DC-065F28409FD2
hysteresis,"{'theta': 0.9763825458805154, 'margin': 0.1, 'ttt_frames': 5}",0.0305555555555555,0.575,0.03,0.01,"[0.019999999999999997, 0.04]",960,98,True,True,within_interval,0.0,1.0,136562B6-95B2-483D-88DC-065F28409FD2
trust_model,"{'theta': 0.9763825458805154, 'gain': 0.3, 'decay': 0.0, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.5430555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",720,60,True,True,within_interval,0.0,1.0,136562B6-95B2-483D-88DC-065F28409FD2
sprt,"{'A': 16, 'B': 4, 'mu_gen': 0.9373256431949326, 'sd_gen': 0.04683634533917442, 'mu_imp': 0.5104993709054623, 'sd_imp': 0.30259174967565355}",0.0305555555555555,0.0972222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",25,9,True,True,within_interval,0.0305555555555555,0.1611111111111111,136562B6-95B2-483D-88DC-065F28409FD2
instantaneous,{'theta': 0.8706086796488348},0.0305555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",75,13,True,True,within_interval,0.0,0.9722222222222222,1538C99F-BA1E-4EFB-A949-6C7C47701B20
moving_average,"{'theta': 0.8686369864955606, 'w': 3}",0.0305555555555555,0.0125,0.03,0.01,"[0.019999999999999997, 0.04]",300,50,True,True,within_interval,0.0,1.0,1538C99F-BA1E-4EFB-A949-6C7C47701B20
ewma,"{'theta': 0.8680612002288045, 'alpha': 0.5}",0.0305555555555555,0.0208333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",300,50,True,True,within_interval,0.0,1.0,1538C99F-BA1E-4EFB-A949-6C7C47701B20
majority_vote,"{'theta': 0.871109787112338, 'w': 5, 'k': 4}",0.0277777777777777,0.025,0.03,0.01,"[0.019999999999999997, 0.04]",375,57,True,True,within_interval,0.0,0.9861111111111112,1538C99F-BA1E-4EFB-A949-6C7C47701B20
debounce,"{'theta': 0.8878758486905917, 'n': 3}",0.0277777777777777,0.1722222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",300,28,True,True,within_interval,0.0,1.0,1538C99F-BA1E-4EFB-A949-6C7C47701B20
margin_dual_threshold,"{'theta': 0.881557749757517, 'margin': 0.05}",0.0388888888888888,0.0958333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",300,3,True,True,within_interval,0.0,1.0,1538C99F-BA1E-4EFB-A949-6C7C47701B20
hysteresis,"{'theta': 0.9213984287099902, 'margin': 0.1, 'ttt_frames': 2}",0.0277777777777777,0.3666666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",900,32,True,True,within_interval,0.0,1.0,1538C99F-BA1E-4EFB-A949-6C7C47701B20
trust_model,"{'theta': 0.9749448593598448, 'gain': 0.1, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.5555555555555556,0.03,0.01,"[0.019999999999999997, 0.04]",675,18,True,True,within_interval,0.0,1.0,1538C99F-BA1E-4EFB-A949-6C7C47701B20
sprt,"{'A': 8, 'B': 1, 'mu_gen': 0.9259595592197434, 'sd_gen': 0.03251697868706521, 'mu_imp': 0.550189675611596, 'sd_imp': 0.31638437221706395}",0.05,0.0208333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,above_interval,0.05,0.1138888888888888,1538C99F-BA1E-4EFB-A949-6C7C47701B20
instantaneous,{'theta': 0.9044760807406377},0.0333333333333333,0.0041666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",68,6,True,True,within_interval,0.0,0.9694444444444444,24E40C4C-A349-4F9F-93AB-01D00FB994AF
moving_average,"{'theta': 0.8727185051235681, 'w': 10}",0.0305555555555555,0.0611111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",272,68,True,True,within_interval,0.0,1.0,24E40C4C-A349-4F9F-93AB-01D00FB994AF
ewma,"{'theta': 0.8727185051235681, 'alpha': 0.1}",0.0305555555555555,0.1402777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",272,34,True,True,within_interval,0.0,1.0,24E40C4C-A349-4F9F-93AB-01D00FB994AF
majority_vote,"{'theta': 0.9073839044218791, 'w': 5, 'k': 3}",0.0305555555555555,0.0458333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",340,88,True,True,within_interval,0.0,0.9972222222222222,24E40C4C-A349-4F9F-93AB-01D00FB994AF
debounce,"{'theta': 0.9138283303194696, 'n': 3}",0.0277777777777777,0.1138888888888888,0.03,0.01,"[0.019999999999999997, 0.04]",272,27,True,True,within_interval,0.0,1.0,24E40C4C-A349-4F9F-93AB-01D00FB994AF
margin_dual_threshold,"{'theta': 0.8438991360257181, 'margin': 0.4}",0.0416666666666666,0.5,0.03,0.01,"[0.019999999999999997, 0.04]",272,0,False,False,above_interval,0.0,1.0,24E40C4C-A349-4F9F-93AB-01D00FB994AF
hysteresis,"{'theta': 0.8727185051235681, 'margin': 0.2, 'ttt_frames': 2}",0.0305555555555555,0.1555555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",816,148,True,True,within_interval,0.0,1.0,24E40C4C-A349-4F9F-93AB-01D00FB994AF
trust_model,"{'theta': 0.9170925055254169, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.1777777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",612,105,True,True,within_interval,0.0,1.0,24E40C4C-A349-4F9F-93AB-01D00FB994AF
sprt,"{'A': 4, 'B': 16, 'mu_gen': 0.9508737414328132, 'sd_gen': 0.027769326428955746, 'mu_imp': 0.41774691358024696, 'sd_imp': 0.27516664217617687}",0.0277777777777777,0.0069444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",25,5,True,True,within_interval,0.0027777777777777,0.0666666666666666,24E40C4C-A349-4F9F-93AB-01D00FB994AF
instantaneous,{'theta': 0.8394879128066178},0.0277777777777777,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",49,3,True,True,within_interval,0.0,0.9694444444444444,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
moving_average,"{'theta': 0.8394842567504438, 'w': 5}",0.0305555555555555,0.0194444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",196,19,True,True,within_interval,0.0,1.0,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
ewma,"{'theta': 0.845398421003457, 'alpha': 0.3}",0.0305555555555555,0.0333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",196,11,True,True,within_interval,0.0,1.0,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
majority_vote,"{'theta': 0.845398421003457, 'w': 5, 'k': 3}",0.0305555555555555,0.0194444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",245,35,True,True,within_interval,0.0,1.0,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
debounce,"{'theta': 0.845398421003457, 'n': 3}",0.0305555555555555,0.0166666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",196,34,True,True,within_interval,0.0,1.0,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
margin_dual_threshold,"{'theta': 0.8622685602167617, 'margin': 0.05}",0.025,0.0027777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",196,1,True,True,within_interval,0.0,1.0,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
hysteresis,"{'theta': 0.8686962440437261, 'margin': 0.05, 'ttt_frames': 3}",0.0305555555555555,0.0319444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",588,31,True,True,within_interval,0.0,1.0,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
trust_model,"{'theta': 0.8868274128748949, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.1777777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",441,11,True,True,within_interval,0.0,1.0,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
sprt,"{'A': 4, 'B': 1, 'mu_gen': 0.9257841778525233, 'sd_gen': 0.04442737009514505, 'mu_imp': 0.46156451462206854, 'sd_imp': 0.3026893190184544}",0.3194444444444444,0.0055555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,above_interval,0.3194444444444444,0.3333333333333333,2C32C23E-E30C-498A-8DD2-0EFB9150A02E
instantaneous,{'theta': 0.8943744851238128},0.0305555555555555,0.0013888888888888,0.03,0.01,"[0.019999999999999997, 0.04]",77,13,True,True,within_interval,0.0,0.9694444444444444,3600D531-0C55-44A7-AE95-A7A38519464E
moving_average,"{'theta': 0.8917038692642217, 'w': 5}",0.0305555555555555,0.0208333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",308,57,True,True,within_interval,0.0,1.0,3600D531-0C55-44A7-AE95-A7A38519464E
ewma,"{'theta': 0.8894990538790957, 'alpha': 0.5}",0.0305555555555555,0.0138888888888888,0.03,0.01,"[0.019999999999999997, 0.04]",308,14,True,True,within_interval,0.0,1.0,3600D531-0C55-44A7-AE95-A7A38519464E
majority_vote,"{'theta': 0.8950155792021941, 'w': 3, 'k': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",385,87,True,True,within_interval,0.0,0.9888888888888888,3600D531-0C55-44A7-AE95-A7A38519464E
debounce,"{'theta': 0.8950155792021941, 'n': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",308,45,True,True,within_interval,0.0,1.0,3600D531-0C55-44A7-AE95-A7A38519464E
margin_dual_threshold,"{'theta': 0.9091723931879295, 'margin': 0.2}",0.025,0.5,0.03,0.01,"[0.019999999999999997, 0.04]",308,4,True,True,within_interval,0.0,1.0,3600D531-0C55-44A7-AE95-A7A38519464E
hysteresis,"{'theta': 0.8889205258440395, 'margin': 0.1, 'ttt_frames': 2}",0.0277777777777777,0.0652777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",924,135,True,True,within_interval,0.0,1.0,3600D531-0C55-44A7-AE95-A7A38519464E
trust_model,"{'theta': 0.9477143710785778, 'gain': 0.3, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.4763888888888888,0.03,0.01,"[0.019999999999999997, 0.04]",693,23,True,True,within_interval,0.0,1.0,3600D531-0C55-44A7-AE95-A7A38519464E
sprt,"{'A': 16, 'B': 16, 'mu_gen': 0.9530587092919032, 'sd_gen': 0.030684789158837364, 'mu_imp': 0.4563990417067799, 'sd_imp': 0.33822403402214174}",0.0194444444444444,0.0305555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,below_interval,0.0027777777777777,0.1527777777777778,3600D531-0C55-44A7-AE95-A7A38519464E
instantaneous,{'theta': 0.771554945054945},0.0305555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",74,11,True,True,within_interval,0.0,0.9694444444444444,4FC32141-E888-4BFF-8804-12559A491D8C
moving_average,"{'theta': 0.7721812868737239, 'w': 3}",0.0305555555555555,0.0097222222222222,0.03,0.01,"[0.019999999999999997, 0.04]",296,39,True,True,within_interval,0.0,1.0,4FC32141-E888-4BFF-8804-12559A491D8C
ewma,"{'theta': 0.7732789638932496, 'alpha': 0.5}",0.0305555555555555,0.0111111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",296,28,True,True,within_interval,0.0,1.0,4FC32141-E888-4BFF-8804-12559A491D8C
majority_vote,"{'theta': 0.8125505902360944, 'w': 5, 'k': 3}",0.0305555555555555,0.0861111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",370,66,True,True,within_interval,0.0,0.9944444444444444,4FC32141-E888-4BFF-8804-12559A491D8C
debounce,"{'theta': 0.7705468525871887, 'n': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",296,44,True,True,within_interval,0.0,1.0,4FC32141-E888-4BFF-8804-12559A491D8C
margin_dual_threshold,"{'theta': 0.8666950180072029, 'margin': 0.2}",0.0361111111111111,0.5,0.03,0.01,"[0.019999999999999997, 0.04]",296,1,True,True,within_interval,0.0,1.0,4FC32141-E888-4BFF-8804-12559A491D8C
hysteresis,"{'theta': 0.8350340136054422, 'margin': 0.05, 'ttt_frames': 3}",0.0277777777777777,0.3388888888888889,0.03,0.01,"[0.019999999999999997, 0.04]",888,45,True,True,within_interval,0.0,1.0,4FC32141-E888-4BFF-8804-12559A491D8C
trust_model,"{'theta': 0.8376350540216086, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.4125,0.03,0.01,"[0.019999999999999997, 0.04]",666,25,True,True,within_interval,0.0,1.0,4FC32141-E888-4BFF-8804-12559A491D8C
sprt,"{'A': 1, 'B': 1, 'mu_gen': 0.8576891867858254, 'sd_gen': 0.04479317533613049, 'mu_imp': 0.5457716419901294, 'sd_imp': 0.21060684218353087}",0.0861111111111111,0.0027777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,above_interval,0.0861111111111111,0.1833333333333333,4FC32141-E888-4BFF-8804-12559A491D8C
instantaneous,{'theta': 0.8730058249316314},0.0277777777777777,0.0041666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",65,8,True,True,within_interval,0.0,0.9694444444444444,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
moving_average,"{'theta': 0.872782215217699, 'w': 3}",0.0305555555555555,0.0125,0.03,0.01,"[0.019999999999999997, 0.04]",260,27,True,True,within_interval,0.0,1.0,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
ewma,"{'theta': 0.8728629651984491, 'alpha': 0.5}",0.0305555555555555,0.0166666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",260,70,True,True,within_interval,0.0,1.0,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
majority_vote,"{'theta': 0.8728629651984491, 'w': 5, 'k': 4}",0.0305555555555555,0.025,0.03,0.01,"[0.019999999999999997, 0.04]",325,54,True,True,within_interval,0.0,1.0,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
debounce,"{'theta': 0.9165940133682069, 'n': 5}",0.0305555555555555,0.1736111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",260,28,True,True,within_interval,0.0,1.0,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
margin_dual_threshold,"{'theta': 0.8702995640802093, 'margin': 0.05}",0.0305555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",260,121,True,True,within_interval,0.0,1.0,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
hysteresis,"{'theta': 0.93993993993994, 'margin': 0.05, 'ttt_frames': 5}",0.0305555555555555,0.3916666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",780,29,True,True,within_interval,0.0,1.0,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
trust_model,"{'theta': 0.90300676160031, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.2805555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",585,24,True,True,within_interval,0.0,1.0,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
sprt,"{'A': 16, 'B': 4, 'mu_gen': 0.9383203095568686, 'sd_gen': 0.033397629969120525, 'mu_imp': 0.4651065043538161, 'sd_imp': 0.2802349370662641}",0.1111111111111111,0.0319444444444444,0.03,0.01,"[0.019999999999999997, 0.04]",25,0,False,False,above_interval,0.1111111111111111,0.1694444444444444,5119D0F8-FCA8-4184-A4EB-19421A40DE0D
instantaneous,{'theta': 0.852469874340842},0.0305555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",80,13,True,True,within_interval,0.0,0.9694444444444444,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
moving_average,"{'theta': 0.8506025320605966, 'w': 3}",0.0305555555555555,0.0125,0.03,0.01,"[0.019999999999999997, 0.04]",320,41,True,True,within_interval,0.0,1.0,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
ewma,"{'theta': 0.850458412755187, 'alpha': 0.3}",0.0305555555555555,0.0277777777777777,0.03,0.01,"[0.019999999999999997, 0.04]",320,58,True,True,within_interval,0.0,1.0,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
majority_vote,"{'theta': 0.840209217654379, 'w': 5, 'k': 4}",0.0305555555555555,0.0208333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",400,104,True,True,within_interval,0.0,1.0,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
debounce,"{'theta': 0.9664258355129323, 'n': 5}",0.0305555555555555,0.6722222222222223,0.03,0.01,"[0.019999999999999997, 0.04]",320,34,True,True,within_interval,0.0,1.0,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
margin_dual_threshold,"{'theta': 0.8444963176576079, 'margin': 0.05}",0.0222222222222222,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",320,87,True,True,within_interval,0.0,1.0,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
hysteresis,"{'theta': 0.9100863799283154, 'margin': 0.05, 'ttt_frames': 3}",0.0277777777777777,0.1680555555555555,0.03,0.01,"[0.019999999999999997, 0.04]",960,126,True,True,within_interval,0.0,1.0,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
trust_model,"{'theta': 0.875207245955633, 'gain': 0.6, 'decay': 0.2, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.1361111111111111,0.03,0.01,"[0.019999999999999997, 0.04]",720,42,True,True,within_interval,0.0,1.0,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
sprt,"{'A': 1, 'B': 4, 'mu_gen': 0.9422511220898317, 'sd_gen': 0.03577535100349242, 'mu_imp': 0.5057353051976707, 'sd_imp': 0.23544363183947623}",0.0277777777777777,0.0013888888888888,0.03,0.01,"[0.019999999999999997, 0.04]",25,8,True,True,within_interval,0.0,0.0555555555555555,5152A2DF-FAF3-4BA8-9CA9-E66B32671A53
instantaneous,{'theta': 0.9085552794510063},0.0305555555555555,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",77,13,True,True,within_interval,0.0,0.9694444444444444,5EF64122-B513-46AE-BCF1-E62AAC285D2C
moving_average,"{'theta': 0.8569809343692495, 'w': 3}",0.0305555555555555,0.0166666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",308,49,True,True,within_interval,0.0,1.0,5EF64122-B513-46AE-BCF1-E62AAC285D2C
ewma,"{'theta': 0.8569809343692495, 'alpha': 0.5}",0.0305555555555555,0.0208333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",308,10,True,True,within_interval,0.0,1.0,5EF64122-B513-46AE-BCF1-E62AAC285D2C
majority_vote,"{'theta': 0.9025058710661654, 'w': 5, 'k': 4}",0.0305555555555555,0.025,0.03,0.01,"[0.019999999999999997, 0.04]",385,85,True,True,within_interval,0.0,1.0,5EF64122-B513-46AE-BCF1-E62AAC285D2C
debounce,"{'theta': 0.9155950403409716, 'n': 2}",0.0305555555555555,0.0083333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",308,39,True,True,within_interval,0.0,1.0,5EF64122-B513-46AE-BCF1-E62AAC285D2C
margin_dual_threshold,"{'theta': 0.8858863092336002, 'margin': 0.05}",0.0277777777777777,0.0,0.03,0.01,"[0.019999999999999997, 0.04]",308,6,True,True,within_interval,0.0,1.0,5EF64122-B513-46AE-BCF1-E62AAC285D2C
hysteresis,"{'theta': 0.9509713146595788, 'margin': 0.05, 'ttt_frames': 3}",0.0277777777777777,0.4333333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",924,318,True,True,within_interval,0.0,1.0,5EF64122-B513-46AE-BCF1-E62AAC285D2C
trust_model,"{'theta': 0.8569809343692495, 'gain': 0.6, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.0305555555555555,0.0763888888888889,0.03,0.01,"[0.019999999999999997, 0.04]",693,171,True,True,within_interval,0.0,1.0,5EF64122-B513-46AE-BCF1-E62AAC285D2C
sprt,"{'A': 4, 'B': 1, 'mu_gen': 0.9559144914695925, 'sd_gen': 0.02226220199718443, 'mu_imp': 0.3759399350280561, 'sd_imp': 0.2714950511244311}",0.0305555555555555,0.0041666666666666,0.03,0.01,"[0.019999999999999997, 0.04]",25,10,True,True,within_interval,0.0055555555555555,0.0555555555555555,5EF64122-B513-46AE-BCF1-E62AAC285D2C
instantaneous,{'theta': 0.8537485762144054},0.0305555555555555,0.0583333333333333,0.03,0.01,"[0.019999999999999997, 0.04]",80,14,True,True,within_interval,0.0,0.9694444444444444,61976C24-1C50-4355-9C49-AAE44A7D09F6
