mechanism,chosen_params,calib_FAR,calib_FRR,target_FAR,tolerance,feasible_interval,n_candidates,n_feasible_candidates,feasible_operating_point_exists,constraint_satisfied,nearest_candidate_direction,achievable_min_FAR,achievable_max_FAR,enrolled_user
instantaneous,{'theta': 1.0},0.5604166666666667,0.025,0.05,0.01,"[0.04, 0.060000000000000005]",6,0,False,False,above_interval,0.5604166666666667,0.98125,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
moving_average,"{'theta': 1.0, 'w': 20}",0.4791666666666667,0.1625,0.05,0.01,"[0.04, 0.060000000000000005]",24,0,False,False,above_interval,0.4791666666666667,0.9680555555555556,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
ewma,"{'theta': 1.0, 'alpha': 0.1}",0.3,0.45590277777777777,0.05,0.01,"[0.04, 0.060000000000000005]",24,0,False,False,above_interval,0.3,0.9694444444444444,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
majority_vote,"{'theta': 1.0, 'w': 5, 'k': 4}",0.5590277777777778,0.040625,0.05,0.01,"[0.04, 0.060000000000000005]",30,0,False,False,above_interval,0.5590277777777778,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
debounce,"{'theta': 1.0, 'n': 2}",0.5715277777777777,0.027430555555555555,0.05,0.01,"[0.04, 0.060000000000000005]",24,0,False,False,above_interval,0.5715277777777777,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
margin_dual_threshold,"{'theta': 1.0, 'margin': 0.05}",0.3,0.45590277777777777,0.05,0.01,"[0.04, 0.060000000000000005]",24,0,False,False,above_interval,0.3,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
hysteresis,"{'theta': 1.0, 'margin': 0.05, 'ttt_frames': 2}",0.39652777777777776,0.4,0.05,0.01,"[0.04, 0.060000000000000005]",72,0,False,False,above_interval,0.39652777777777776,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
trust_model,"{'theta': 1.0, 'gain': 0.3, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.3,0.44027777777777777,0.05,0.01,"[0.04, 0.060000000000000005]",54,0,False,False,above_interval,0.3,1.0,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.9869307462267181, 'sd_gen': 0.08161763909958054, 'mu_imp': 0.695983648155794, 'sd_imp': 0.35055020535571546}",0.5111111111111111,0.08611111111111111,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.5111111111111111,0.5604166666666667,E65577C1-8D5D-4F70-AF23-B3ADB9D3DBA3
instantaneous,{'theta': 1.0},0.001388888888888889,0.0375,0.05,0.01,"[0.04, 0.060000000000000005]",7,0,False,False,below_interval,0.001388888888888889,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
moving_average,"{'theta': 1.0, 'w': 3}",0.0006944444444444445,0.08888888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",28,0,False,False,below_interval,0.0006944444444444445,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
ewma,"{'theta': 1.0, 'alpha': 0.5}",0.0006944444444444445,0.5253472222222222,0.05,0.01,"[0.04, 0.060000000000000005]",28,0,False,False,below_interval,0.0006944444444444445,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
majority_vote,"{'theta': 1.0, 'w': 5, 'k': 3}",0.034027777777777775,0.036458333333333336,0.05,0.01,"[0.04, 0.060000000000000005]",35,0,False,False,below_interval,0.017361111111111112,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
debounce,"{'theta': 1.0, 'n': 3}",0.034027777777777775,0.03298611111111111,0.05,0.01,"[0.04, 0.060000000000000005]",28,0,False,False,below_interval,0.017361111111111112,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
margin_dual_threshold,"{'theta': 1.0, 'margin': 0.05}",0.0006944444444444445,0.5746527777777778,0.05,0.01,"[0.04, 0.060000000000000005]",28,0,False,False,below_interval,0.0006944444444444445,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
hysteresis,"{'theta': 1.0, 'margin': 0.05, 'ttt_frames': 5}",0.06736111111111111,0.5,0.05,0.01,"[0.04, 0.060000000000000005]",84,0,False,False,above_interval,0.013888888888888888,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
trust_model,"{'theta': 1.0, 'gain': 0.3, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.03888888888888889,0.5038194444444445,0.05,0.01,"[0.04, 0.060000000000000005]",63,0,False,False,below_interval,0.01597222222222222,1.0,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
sprt,"{'A': 8, 'B': 16, 'mu_gen': 0.9971744281887492, 'sd_gen': 0.014315490149568752, 'mu_imp': 0.5979971581152551, 'sd_imp': 0.3625917421118007}",0.011805555555555555,0.04756944444444444,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,below_interval,0.0006944444444444445,0.011805555555555555,ECECC2AB-D32F-4F90-B74C-E12A1C69BBE2
instantaneous,{'theta': 1.0},0.5479166666666667,0.003472222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",5,0,False,False,above_interval,0.5479166666666667,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
moving_average,"{'theta': 1.0, 'w': 20}",0.41875,0.10069444444444445,0.05,0.01,"[0.04, 0.060000000000000005]",20,0,False,False,above_interval,0.41875,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
ewma,"{'theta': 1.0, 'alpha': 0.1}",0.35,0.3638888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",20,0,False,False,above_interval,0.35,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
majority_vote,"{'theta': 1.0, 'w': 5, 'k': 4}",0.5493055555555556,0.01597222222222222,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.5493055555555556,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
debounce,"{'theta': 1.0, 'n': 2}",0.5604166666666667,0.00625,0.05,0.01,"[0.04, 0.060000000000000005]",20,0,False,False,above_interval,0.5604166666666667,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
margin_dual_threshold,"{'theta': 1.0, 'margin': 0.05}",0.35,0.3638888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",20,0,False,False,above_interval,0.35,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
hysteresis,"{'theta': 1.0, 'margin': 0.05, 'ttt_frames': 2}",0.5083333333333333,0.253125,0.05,0.01,"[0.04, 0.060000000000000005]",60,0,False,False,above_interval,0.5083333333333333,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
trust_model,"{'theta': 1.0, 'gain': 0.3, 'decay': 0.05, 'tau_lo': 0.4, 'tau_hi': 0.6}",0.35,0.3638888888888889,0.05,0.01,"[0.04, 0.060000000000000005]",45,0,False,False,above_interval,0.35,1.0,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
sprt,"{'A': 16, 'B': 1, 'mu_gen': 0.9981407370351841, 'sd_gen': 0.03149791211588898, 'mu_imp': 0.6823584014229337, 'sd_imp': 0.35704607747837774}",0.4951388888888889,0.03194444444444444,0.05,0.01,"[0.04, 0.060000000000000005]",25,0,False,False,above_interval,0.4951388888888889,0.5479166666666667,FDAA70A1-42A3-4E3F-9AE3-3FDA412E03BF
