enrolled_user,feature_set,model,n_features,n_genuine_train,n_genuine_calib,n_genuine_test,n_impostor_train,n_impostor_calib,n_impostor_test,n_test_impostor_participants,n_test_segments,genuine_test_span_hours,fit_seconds,total_seconds,AUC,AP_genuine_positive,EER_test_oracle,eer_threshold_test_oracle,EER_calibration,cal_EER_threshold_threshold,cal_EER_threshold_FAR,cal_EER_threshold_FRR,cal_EER_threshold_HTER,cal_EER_threshold_n_genuine,cal_EER_threshold_n_impostor,fixed_0.5_threshold,fixed_0.5_FAR,fixed_0.5_FRR,fixed_0.5_HTER,fixed_0.5_n_genuine,fixed_0.5_n_impostor,cal_FAR0.01_threshold,cal_FAR0.01_FAR,cal_FAR0.01_FRR,cal_FAR0.01_HTER,cal_FAR0.01_n_genuine,cal_FAR0.01_n_impostor,cal_FAR0.001_threshold,cal_FAR0.001_FAR,cal_FAR0.001_FRR,cal_FAR0.001_HTER,cal_FAR0.001_n_genuine,cal_FAR0.001_n_impostor
0A986513-7828-4D53-AA1F-E02D6DF9561B,F5_DEVICE_STATE_ONLY,gradient_boosting,34,2376,792,792,48000,23600,47581,23,1,13.185833333333331,2.291780948638916,2.525430202484131,0.8076907634806271,0.1437208791625635,0.3324649178784758,0.5440535886262015,0.3279718798151002,0.6292073507065316,0.2679220697337172,0.4040404040404041,0.3359812368870606,792,47581,0.5,0.3376978205586263,0.2575757575757575,0.2976367890671919,792,47581,0.8650269160895201,0.0139131165801475,0.898989898989899,0.4564515077850232,792,47581,0.9379559406417018,0.0007986381118513,0.898989898989899,0.4498942685508751,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F5_DEVICE_STATE_ONLY,logistic_regression,34,2376,792,792,48000,23600,47581,23,1,13.185833333333331,0.3045487403869629,0.411306619644165,0.7812301972457811,0.1134532563830271,0.3411359501999673,0.6639540165559072,0.35241225817497,0.688446499798331,0.2961266051575209,0.3914141414141414,0.3437703732858311,792,47581,0.5,0.4950505453857632,0.2803030303030303,0.3876767878443967,792,47581,0.8340870942895712,0.0094995901725478,0.9242424242424242,0.466871007207486,792,47581,0.8750675012697595,0.0003993190559256,1.0,0.5001996595279629,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F6_MISSINGNESS_ONLY,gradient_boosting,225,2376,792,792,48000,23600,47581,23,1,13.185833333333331,4.0399932861328125,4.752338886260986,0.8812755558357794,0.6013095645907559,0.1953480205684342,0.7018229294972107,0.1562718284540318,0.6877855127037146,0.2927429015783611,0.2083333333333333,0.2505381174558472,792,47581,0.5,0.3684664046573212,0.1767676767676768,0.272617040712499,792,47581,0.8253448010408632,0.120489270927471,0.2436868686868687,0.1820880698071699,792,47581,0.9576154002669132,0.0020806624492969,0.4810606060606061,0.2415706342549515,792,47581
0A986513-7828-4D53-AA1F-E02D6DF9561B,F6_MISSINGNESS_ONLY,logistic_regression,225,2376,792,792,48000,23600,47581,23,1,13.185833333333331,1.5386614799499512,1.8599669933319087,0.8856811213371606,0.5716947870322393,0.1933481878536102,0.6802905899490624,0.1616024653312789,0.637998660910865,0.2937937411992182,0.2032828282828283,0.2485382847410232,792,47581,0.5,0.3055000945755659,0.2032828282828283,0.2543914614291971,792,47581,0.8584625889763848,0.1185136924402597,0.26010101010101,0.1893073512706349,792,47581,0.8584625889763848,0.1185136924402597,0.26010101010101,0.1893073512706349,792,47581
136562B6-95B2-483D-88DC-065F28409FD2,F1_ALL,gradient_boosting,225,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,59.88862419128418,60.724528074264526,0.9990202187625083,0.9791028649114024,0.0106263960370573,0.988985494637259,0.0194344378440242,0.1771687643416561,0.0734326727054916,0.0048231511254018,0.0391279119154467,1244,47581,0.5,0.0573758432987957,0.0048231511254018,0.0310994972120988,1244,47581,0.7713498463644757,0.0373678569176772,0.0048231511254018,0.0210955040215395,1244,47581,0.9917133014298936,0.0098778924360564,0.0120578778135048,0.0109678851247806,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F1_ALL,logistic_regression,225,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,20.985913515090942,21.37293028831482,0.9930306018688996,0.7433045024613009,0.0233202683445681,0.802326324711104,0.0508300179846313,0.4818243280852749,0.0454172884134423,0.0040192926045016,0.0247182905089719,1244,47581,0.5,0.0439881465290767,0.0056270096463022,0.0248075780876894,1244,47581,0.9347793519842276,0.0117694037535991,0.0884244372990353,0.0500969205263172,1244,47581,0.9997656640918344,0.0010088060360227,0.8979099678456591,0.449459386940841,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F2_STAGE1_COMPARABLE,gradient_boosting,103,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,34.81498622894287,35.36889839172363,0.9895063527140824,0.8504511331272272,0.0548421709846488,0.5247030702449423,0.1132610087743201,0.3724322816780173,0.0801580462789769,0.0369774919614147,0.0585677691201958,1244,47581,0.5,0.0586578676362413,0.0514469453376206,0.0550524064869309,1244,47581,0.9418541246405684,0.003572854710914,0.2918006430868167,0.1476867488988653,1244,47581,0.98445683477644,0.0002942350938399,0.4823151125401929,0.2413046738170164,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F2_STAGE1_COMPARABLE,logistic_regression,103,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,11.359970331192017,11.54279375076294,0.830119492966842,0.0954760588135647,0.2750882722176048,0.4552590506437557,0.2098187912147801,0.6809166755611457,0.1563018852062798,0.3979099678456591,0.2771059265259695,1244,47581,0.5,0.2496584771232214,0.2934083601286174,0.2715334186259194,1244,47581,0.9999999637709472,0.0046867447090225,1.0,0.5023433723545112,1244,47581,0.9999999963798024,0.0046026775393539,1.0,0.502301338769677,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F3_NO_LOC_NO_DEVSTATE,gradient_boosting,119,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,52.50088858604431,53.03041076660156,0.9976732687552404,0.9448571375126118,0.0142963689402623,0.9956814328219822,0.0168515314186059,0.6867398571549314,0.0415922321935226,0.0048231511254018,0.0232076916594622,1244,47581,0.5,0.0470565982219793,0.0048231511254018,0.0259398746736906,1244,47581,0.9498824259511373,0.0353922784304659,0.0056270096463022,0.020509644038384,1244,47581,0.9992771192070122,0.0046026775393539,0.1181672025723472,0.0613849400558506,1244,47581
136562B6-95B2-483D-88DC-065F28409FD2,F3_NO_LOC_NO_DEVSTATE,logistic_regression,119,3730,1244,1244,48000,23600,47581,23,3,23.36916666666667,12.194338083267212,12.413037061691284,0.9857838293825704,0.6004749405297735,0.0393662514645021,0.7515160248369729,0.0500255463512997,0.7312652079914604,0.042096635211534,0.0337620578778135,0.0379293465446737,1244,47581,0.5,0.0733065719509888,0.0104501607717041,0.0418783663613464,1244,47581,0.980902817712153,0.0054433492360395,0.5892282958199357,0.2973358225279877,1244,47581,0.9993830161525644,0.0005884701876799,0.9364951768488746,0.4685418235182773,1244,47581
